FEWSNET_admin_code,lat,lon
278,2.3621903889835574,42.27232306057156
279,4.718473727374554,45.17887784632441
280,1.3338822758611988,42.4970439393972
281,3.873502525363032,45.55076901600589
282,4.106403820645714,42.18249380658275
283,3.1217394378036385,42.49759560413442
284,3.440892148134005,45.66994873139572
285,3.804199687953876,42.50758824996073
286,3.030033709472224,42.59995479340103
287,1.7219476455533502,42.37470076467068
288,2.2883845384242774,45.06538010570689
289,2.3323687903794617,42.402786876894254
290,2.4711961858652653,45.542176284043045
291,3.204202925992166,43.48251912154505
292,1.388028425587562,42.79957838756927
293,2.5463498401823883,43.92199753818837
294,2.070081039260794,42.77902829789774
295,2.825787097123913,42.52169001057266
296,3.010799242833425,45.55038967787367
297,1.905447480043512,44.97215395095444
298,2.817048831073261,42.83494459691409
299,2.074239437521918,44.61891711036352
300,1.6728165735878229,42.60440897697448
301,2.595309697919182,44.97948744888797
302,0.987039135132292,42.283878075685024
303,2.450942978393276,42.1025079900522
304,4.624252574846818,45.186519294851
305,3.74372886054624,42.01011898352992
306,1.3766520776060365,42.30435282733593
307,4.011678756724891,45.52841673462813
308,2.745521495680081,41.18946168356968
309,3.9827147680143633,42.11396443103894
310,3.277764888783814,42.633532460047725
311,3.365890731319564,45.62671930654653
312,3.7466593024775854,42.73297822642004
313,4.205139850957194,43.24213925948933
314,1.678842587051581,42.2128192557897
315,4.083847265172087,44.511498014052
316,3.8937040621432746,43.36841307172971
317,4.244522233917648,43.8773353428907
318,3.597389510285133,46.14289218069548
319,0.7073308010091698,41.43856488468864
320,1.9622622820096387,41.45656683115357
321,-0.4649703738736815,41.23473697232165
322,4.584363474439538,45.089418872163066
323,3.412814683612609,41.70960601207464
324,1.046132508185841,43.23672900550363
325,3.855945673624469,45.49293707130249
326,2.224466536219752,44.30696374603828
327,3.4322402055029486,46.03458211217318
328,4.673060902765309,43.99717790660068
329,4.656342052009828,46.32184796327002
330,2.67511279335358,41.45571418180637
331,5.129624914113469,46.31937403073625
332,3.856294185249645,42.13883783024373
333,3.187468321723174,42.15067054562364
334,3.4232279040698192,45.58527911942316
335,0.9099604925505344,43.20904361279177
336,3.098405381993856,45.190499386317306
337,-0.2277984701088411,41.94668552234342
338,1.7209163536149312,43.96660156794242
339,3.84663946884315,42.71356649255523
340,1.9127357397752287,44.30644509956765
341,4.440151437149457,43.0407157930274
342,1.5866906396357718,41.82288112179046
343,1.4128100478967838,43.46649942466812
344,4.359434219694292,44.60705684153603
345,2.913480268171166,44.86219046729995
346,-1.2228399586851544,41.69514374987107
347,1.1094160376093554,43.86104277763788
348,0.151469363259276,42.93729952951429
349,0.5669764420448017,43.22534037950697
350,-0.5599358718454698,42.19890045134387
351,1.5195781451699506,44.24144797578712
352,1.7064765387787573,44.71609223173662
353,1.3814808192139645,44.00121003936824
354,9.608278342954783,45.505994337778695
355,9.535564929372606,45.12188480360513
356,9.882084200591592,45.48249352425572
357,2.080735097089003,45.26444009819178
358,2.106126263999528,45.42569460816563
359,10.265084711707342,43.69291048233564
360,10.2555651313983,45.23462922085287
361,10.256664493049298,43.114231326971456
362,9.697996967210052,45.93920442027298
363,9.93282128211776,46.13110411350121
364,10.254937947939634,46.217597165356096
365,10.023480041336564,43.79065787206146
366,9.91201511637006,44.361868557059736
367,10.469513531825516,43.68020245935266
368,9.770978551920738,44.99053018160728
369,10.001544230101947,45.42318211515806
370,10.624594438989735,42.858766713507904
371,12.304587913854816,31.278815466774795
372,10.749816909593228,26.948687010515272
373,11.321706141809308,31.492167230071267
374,10.833424098963624,27.68493118244333
375,10.75102343415784,28.04976414939894
