package_path,source_path,role,size_bytes,sha256,notes
README.md,generated by scripts/build_paper_reproducibility_package.py,package_documentation,1792,fd82ff2b11d185dc580f2a5cfbca4d2211cedaa40f0df04aa8230e14d21aeb03,package overview and quick validation
SOURCE_DATA.md,generated by scripts/build_paper_reproducibility_package.py,source_data_note,853,e4402a661c51566d8dc0291bac2af97d71e6f8577d72a26ae635d392ddde9224,external source data path and checksum
PAPER_ARTIFACT_MAP.md,generated by scripts/build_paper_reproducibility_package.py,paper_artifact_map,2395,eee8c220acc06d4fcd6b5f2b6a1dec194af3fe00df0a9d3ba975aec73f5ad7fd,manuscript item to artifact mapping
CONSISTENCY_AUDIT.md,generated by scripts/build_paper_reproducibility_package.py,consistency_audit,1316,3510aa7e53f002488e4ab0560635c76ed265b8c17dafe068766b07275b1e91ee,PDF-to-repo consistency summary
stage2_cluster_maps/georf/cluster_mapping_manifest.json,archived/release_20260624_reproducibility_inputs/GeoRFExperiment/knn_sparsification_results/cluster_mapping_manifest.json,stage2_cluster_map,1041,05eb5f112deae583ff3ac83f955d347bf3d39d35aa19eac1d15321d9ea45be3c,GeoRF Stage 2 manifest
stage2_cluster_maps/georf/cluster_mapping_k40_nc17_general.csv,archived/release_20260624_reproducibility_inputs/GeoRFExperiment/knn_sparsification_results/cluster_mapping_k40_nc17_general.csv,stage2_cluster_map,180410,2ccf0141f0cc1eee0423ccfcc7e3d972064a2db55fbae42c3035d1b42b431729,GeoRF general consensus map
stage2_cluster_maps/georf/cluster_mapping_k40_nc13_m2.csv,archived/release_20260624_reproducibility_inputs/GeoRFExperiment/knn_sparsification_results/cluster_mapping_k40_nc13_m2.csv,stage2_cluster_map,179307,e1958c684d931b193948733cbd93622ddb781848a03c9698aff9667f6b1a6b14,GeoRF February consensus map
stage2_cluster_maps/georf/cluster_mapping_k40_nc11_m6.csv,archived/release_20260624_reproducibility_inputs/GeoRFExperiment/knn_sparsification_results/cluster_mapping_k40_nc11_m6.csv,stage2_cluster_map,178967,46f87189a36957a0c1991c93c50df1d1212c35a57c63f212dd1afd49e14d25d0,GeoRF June consensus map
stage2_cluster_maps/georf/cluster_mapping_k40_nc16_m10.csv,archived/release_20260624_reproducibility_inputs/GeoRFExperiment/knn_sparsification_results/cluster_mapping_k40_nc16_m10.csv,stage2_cluster_map,180102,4ac035376885f7c500de3f43f7743134efb8b0b788859d5d902b8c9ab0308a2c,GeoRF October consensus map
stage2_cluster_maps/geodt/cluster_mapping_manifest.json,archived/release_20260624_reproducibility_inputs/GeoDTExperiment/knn_sparsification_results/cluster_mapping_manifest.json,stage2_cluster_map,1041,e49be747772609c97faea2903f72f5eadcbf9076e2b53f3314243aa688ff2625,GeoDT Stage 2 manifest
stage2_cluster_maps/geodt/cluster_mapping_k40_nc15_general.csv,archived/release_20260624_reproducibility_inputs/GeoDTExperiment/knn_sparsification_results/cluster_mapping_k40_nc15_general.csv,stage2_cluster_map,179867,1b1144f6727ec5053c6c57df0c6c8148c2ebffea7af7c2526f48d47eb64b78eb,GeoDT general consensus map
stage2_cluster_maps/geodt/cluster_mapping_k40_nc16_m2.csv,archived/release_20260624_reproducibility_inputs/GeoDTExperiment/knn_sparsification_results/cluster_mapping_k40_nc16_m2.csv,stage2_cluster_map,179559,9ab80b1950304d17f7e178f4be032307360948e7e67f6ce5f8bfb38c36cfe6d2,GeoDT February consensus map
stage2_cluster_maps/geodt/cluster_mapping_k40_nc15_m6.csv,archived/release_20260624_reproducibility_inputs/GeoDTExperiment/knn_sparsification_results/cluster_mapping_k40_nc15_m6.csv,stage2_cluster_map,180469,fe07eea0ddccf990798892a7c4877b6ce88898c26ffd5bc94490b76c5298c084,GeoDT June consensus map
stage2_cluster_maps/geodt/cluster_mapping_k40_nc18_m10.csv,archived/release_20260624_reproducibility_inputs/GeoDTExperiment/knn_sparsification_results/cluster_mapping_k40_nc18_m10.csv,stage2_cluster_map,179885,eb73024e763880a68a6d9b54ba44a10d11d140cd0e914f661dc04acf0a018fed,GeoDT October consensus map
stage3_results/georf_fs1/run_manifest.json,archived/release_20260624_reproducibility_inputs/result_partition_k40_compare_GF_fs1/run_manifest.json,stage3_result_core,1059,49de1c0d74a25734c885399f27d29048398139d9779771ad0594e15f7e58e23b,result_partition_k40_compare_GF_fs1/run_manifest.json
stage3_results/georf_fs1/metrics_monthly.csv,archived/release_20260624_reproducibility_inputs/result_partition_k40_compare_GF_fs1/metrics_monthly.csv,stage3_result_core,3369,ebb858d3c3ec2bbcf9a8d2fdf91f071baa1904fc3e34f7730fc8b57657649e51,result_partition_k40_compare_GF_fs1/metrics_monthly.csv
stage3_results/georf_fs1/metrics_polygon_overall.csv,archived/release_20260624_reproducibility_inputs/result_partition_k40_compare_GF_fs1/metrics_polygon_overall.csv,stage3_result_core,467059,d5ce2b04d3359ac9d1689047ac116b72ec2dfab04417006f638cd130506e46ee,result_partition_k40_compare_GF_fs1/metrics_polygon_overall.csv
stage3_results/georf_fs1/predictions_monthly.csv,archived/release_20260624_reproducibility_inputs/result_partition_k40_compare_GF_fs1/predictions_monthly.csv,stage3_result_core,2162573,8c60433adf20a06c9febc4156f331f89b758dcbf48294f9845639a3c01ea53b8,result_partition_k40_compare_GF_fs1/predictions_monthly.csv
stage3_results/georf_fs1/refined/cluster_mapping_k40_nc11_m6_refined_contig3.csv,archived/release_20260624_reproducibility_inputs/result_partition_k40_compare_GF_fs1/refined/cluster_mapping_k40_nc11_m6_refined_contig3.csv,stage3_refined_partition_map,189783,8669fec090723c7dc171b191a7acabe01b0b16d989ed7b6e2068ab112b7f403f,canonical refined map or refinement summary from result_partition_k40_compare_GF_fs1
stage3_results/georf_fs1/refined/cluster_mapping_k40_nc13_m2_refined_contig3.csv,archived/release_20260624_reproducibility_inputs/result_partition_k40_compare_GF_fs1/refined/cluster_mapping_k40_nc13_m2_refined_contig3.csv,stage3_refined_partition_map,190993,41512a9c4a7033f274463f9145fe99d6cd3d436145ec8b68f94a7be3bfadaba9,canonical refined map or refinement summary from result_partition_k40_compare_GF_fs1
stage3_results/georf_fs1/refined/cluster_mapping_k40_nc16_m10_refined_contig3.csv,archived/release_20260624_reproducibility_inputs/result_partition_k40_compare_GF_fs1/refined/cluster_mapping_k40_nc16_m10_refined_contig3.csv,stage3_refined_partition_map,192581,4f652483f604e4f224928758049a2d434d055036d6779e8e9e219fab85bced74,canonical refined map or refinement summary from result_partition_k40_compare_GF_fs1
stage3_results/georf_fs1/refined/cluster_mapping_k40_nc17_general_refined_contig3.csv,archived/release_20260624_reproducibility_inputs/result_partition_k40_compare_GF_fs1/refined/cluster_mapping_k40_nc17_general_refined_contig3.csv,stage3_refined_partition_map,193190,4723cae57c07229973559f1fe62fb13bae818c2b2de71e171ce3b2eaf5c2152b,canonical refined map or refinement summary from result_partition_k40_compare_GF_fs1
stage3_results/georf_fs1/refined/refine_summary_cluster_mapping_k40_nc11_m6.txt,archived/release_20260624_reproducibility_inputs/result_partition_k40_compare_GF_fs1/refined/refine_summary_cluster_mapping_k40_nc11_m6.txt,stage3_refined_partition_map,788,cab357a1d0e131c1bfbcf2eac6815caaff79ca652a6db4946b63d6c6730b25f3,canonical refined map or refinement summary from result_partition_k40_compare_GF_fs1
stage3_results/georf_fs1/refined/refine_summary_cluster_mapping_k40_nc13_m2.txt,archived/release_20260624_reproducibility_inputs/result_partition_k40_compare_GF_fs1/refined/refine_summary_cluster_mapping_k40_nc13_m2.txt,stage3_refined_partition_map,818,39a06743e971943e07a6db52f1cb4239c3abba243feabebe9d8cba7776ecc8e7,canonical refined map or refinement summary from result_partition_k40_compare_GF_fs1
stage3_results/georf_fs1/refined/refine_summary_cluster_mapping_k40_nc16_m10.txt,archived/release_20260624_reproducibility_inputs/result_partition_k40_compare_GF_fs1/refined/refine_summary_cluster_mapping_k40_nc16_m10.txt,stage3_refined_partition_map,866,0ea2f7458c247f4f9d9ae843f5cd1a4dbf9f17660e0a92d0fe7c3b7fa87219d7,canonical refined map or refinement summary from result_partition_k40_compare_GF_fs1
stage3_results/georf_fs1/refined/refine_summary_cluster_mapping_k40_nc17_general.txt,archived/release_20260624_reproducibility_inputs/result_partition_k40_compare_GF_fs1/refined/refine_summary_cluster_mapping_k40_nc17_general.txt,stage3_refined_partition_map,886,9597a330fcd9046ff3624e44d995eb756fa8bac55734d38a3575d63b565cdf74,canonical refined map or refinement summary from result_partition_k40_compare_GF_fs1
stage3_results/georf_fs2/run_manifest.json,archived/release_20260624_reproducibility_inputs/result_partition_k40_compare_GF_fs2/run_manifest.json,stage3_result_core,1059,9a091617ab7f43ce003687f6bb550a9cd983c94d5445418d4a9f268cab7dc771,result_partition_k40_compare_GF_fs2/run_manifest.json
stage3_results/georf_fs2/metrics_monthly.csv,archived/release_20260624_reproducibility_inputs/result_partition_k40_compare_GF_fs2/metrics_monthly.csv,stage3_result_core,3360,52180a778cf700171abebd6086edd1abccd62b8debf473c1b09ab74544560b55,result_partition_k40_compare_GF_fs2/metrics_monthly.csv
stage3_results/georf_fs2/metrics_polygon_overall.csv,archived/release_20260624_reproducibility_inputs/result_partition_k40_compare_GF_fs2/metrics_polygon_overall.csv,stage3_result_core,468299,99107d5f72d0f8f190174c0fc14a087886a71325f0fda976b252a957ad65b58b,result_partition_k40_compare_GF_fs2/metrics_polygon_overall.csv
stage3_results/georf_fs2/predictions_monthly.csv,archived/release_20260624_reproducibility_inputs/result_partition_k40_compare_GF_fs2/predictions_monthly.csv,stage3_result_core,2163663,54d1664c3a1d04a0f9878954fefe57adc77ecffd268d2b87503032d806af9ec3,result_partition_k40_compare_GF_fs2/predictions_monthly.csv
stage3_results/georf_fs2/refined/cluster_mapping_k40_nc11_m6_refined_contig3.csv,archived/release_20260624_reproducibility_inputs/result_partition_k40_compare_GF_fs2/refined/cluster_mapping_k40_nc11_m6_refined_contig3.csv,stage3_refined_partition_map,189783,8669fec090723c7dc171b191a7acabe01b0b16d989ed7b6e2068ab112b7f403f,canonical refined map or refinement summary from result_partition_k40_compare_GF_fs2
stage3_results/georf_fs2/refined/cluster_mapping_k40_nc13_m2_refined_contig3.csv,archived/release_20260624_reproducibility_inputs/result_partition_k40_compare_GF_fs2/refined/cluster_mapping_k40_nc13_m2_refined_contig3.csv,stage3_refined_partition_map,190993,41512a9c4a7033f274463f9145fe99d6cd3d436145ec8b68f94a7be3bfadaba9,canonical refined map or refinement summary from result_partition_k40_compare_GF_fs2
stage3_results/georf_fs2/refined/cluster_mapping_k40_nc16_m10_refined_contig3.csv,archived/release_20260624_reproducibility_inputs/result_partition_k40_compare_GF_fs2/refined/cluster_mapping_k40_nc16_m10_refined_contig3.csv,stage3_refined_partition_map,192581,4f652483f604e4f224928758049a2d434d055036d6779e8e9e219fab85bced74,canonical refined map or refinement summary from result_partition_k40_compare_GF_fs2
stage3_results/georf_fs2/refined/cluster_mapping_k40_nc17_general_refined_contig3.csv,archived/release_20260624_reproducibility_inputs/result_partition_k40_compare_GF_fs2/refined/cluster_mapping_k40_nc17_general_refined_contig3.csv,stage3_refined_partition_map,193190,4723cae57c07229973559f1fe62fb13bae818c2b2de71e171ce3b2eaf5c2152b,canonical refined map or refinement summary from result_partition_k40_compare_GF_fs2
stage3_results/georf_fs2/refined/refine_summary_cluster_mapping_k40_nc11_m6.txt,archived/release_20260624_reproducibility_inputs/result_partition_k40_compare_GF_fs2/refined/refine_summary_cluster_mapping_k40_nc11_m6.txt,stage3_refined_partition_map,788,dd8d4be6ae9d186d06841a204f31135f3017710f89271f7842cb6e26bb610de4,canonical refined map or refinement summary from result_partition_k40_compare_GF_fs2
stage3_results/georf_fs2/refined/refine_summary_cluster_mapping_k40_nc13_m2.txt,archived/release_20260624_reproducibility_inputs/result_partition_k40_compare_GF_fs2/refined/refine_summary_cluster_mapping_k40_nc13_m2.txt,stage3_refined_partition_map,818,38bb2a80961eab77ca02f9bf9cb3bf13b8f41777064d711542b5e28381c4d347,canonical refined map or refinement summary from result_partition_k40_compare_GF_fs2
stage3_results/georf_fs2/refined/refine_summary_cluster_mapping_k40_nc16_m10.txt,archived/release_20260624_reproducibility_inputs/result_partition_k40_compare_GF_fs2/refined/refine_summary_cluster_mapping_k40_nc16_m10.txt,stage3_refined_partition_map,866,c626c1364f9fd270262f1e547011f539570b0fb7ce8d5399290e4b53a1d887cf,canonical refined map or refinement summary from result_partition_k40_compare_GF_fs2
stage3_results/georf_fs2/refined/refine_summary_cluster_mapping_k40_nc17_general.txt,archived/release_20260624_reproducibility_inputs/result_partition_k40_compare_GF_fs2/refined/refine_summary_cluster_mapping_k40_nc17_general.txt,stage3_refined_partition_map,886,484904696a49fda8236229eed40f40736c62e1d716c8f9914e6c28dede63cfa1,canonical refined map or refinement summary from result_partition_k40_compare_GF_fs2
stage3_results/georf_fs3/run_manifest.json,archived/release_20260624_reproducibility_inputs/result_partition_k40_compare_GF_fs3/run_manifest.json,stage3_result_core,1060,993a297e392b2e43d64c40a0e58b236bb65ec8fb87685ae6e71fcdfb152200d7,result_partition_k40_compare_GF_fs3/run_manifest.json
stage3_results/georf_fs3/metrics_monthly.csv,archived/release_20260624_reproducibility_inputs/result_partition_k40_compare_GF_fs3/metrics_monthly.csv,stage3_result_core,3341,86e8dd03990feeff00d7d8060838ce6dd523b17cda25c322c12f044616b6a3ce,result_partition_k40_compare_GF_fs3/metrics_monthly.csv
stage3_results/georf_fs3/metrics_polygon_overall.csv,archived/release_20260624_reproducibility_inputs/result_partition_k40_compare_GF_fs3/metrics_polygon_overall.csv,stage3_result_core,460665,859cb88ecfd2f25deb635140a112f3c9b1b50facc2a54482bdf3a1653528bdf0,result_partition_k40_compare_GF_fs3/metrics_polygon_overall.csv
stage3_results/georf_fs3/predictions_monthly.csv,archived/release_20260624_reproducibility_inputs/result_partition_k40_compare_GF_fs3/predictions_monthly.csv,stage3_result_core,2164654,3f988101df92b9369b73846effb4df110922d21906fe6055ce7e6d9c26c9bb9a,result_partition_k40_compare_GF_fs3/predictions_monthly.csv
stage3_results/georf_fs3/refined/cluster_mapping_k40_nc11_m6_refined_contig3.csv,archived/release_20260624_reproducibility_inputs/result_partition_k40_compare_GF_fs3/refined/cluster_mapping_k40_nc11_m6_refined_contig3.csv,stage3_refined_partition_map,189783,8669fec090723c7dc171b191a7acabe01b0b16d989ed7b6e2068ab112b7f403f,canonical refined map or refinement summary from result_partition_k40_compare_GF_fs3
stage3_results/georf_fs3/refined/cluster_mapping_k40_nc13_m2_refined_contig3.csv,archived/release_20260624_reproducibility_inputs/result_partition_k40_compare_GF_fs3/refined/cluster_mapping_k40_nc13_m2_refined_contig3.csv,stage3_refined_partition_map,190993,41512a9c4a7033f274463f9145fe99d6cd3d436145ec8b68f94a7be3bfadaba9,canonical refined map or refinement summary from result_partition_k40_compare_GF_fs3
stage3_results/georf_fs3/refined/cluster_mapping_k40_nc16_m10_refined_contig3.csv,archived/release_20260624_reproducibility_inputs/result_partition_k40_compare_GF_fs3/refined/cluster_mapping_k40_nc16_m10_refined_contig3.csv,stage3_refined_partition_map,192581,4f652483f604e4f224928758049a2d434d055036d6779e8e9e219fab85bced74,canonical refined map or refinement summary from result_partition_k40_compare_GF_fs3
stage3_results/georf_fs3/refined/cluster_mapping_k40_nc17_general_refined_contig3.csv,archived/release_20260624_reproducibility_inputs/result_partition_k40_compare_GF_fs3/refined/cluster_mapping_k40_nc17_general_refined_contig3.csv,stage3_refined_partition_map,193190,4723cae57c07229973559f1fe62fb13bae818c2b2de71e171ce3b2eaf5c2152b,canonical refined map or refinement summary from result_partition_k40_compare_GF_fs3
stage3_results/georf_fs3/refined/refine_summary_cluster_mapping_k40_nc11_m6.txt,archived/release_20260624_reproducibility_inputs/result_partition_k40_compare_GF_fs3/refined/refine_summary_cluster_mapping_k40_nc11_m6.txt,stage3_refined_partition_map,788,6a9a98f3160fa590c3fcfada0a2bfded93519ad7cd863a9498ad4cb196d4fa34,canonical refined map or refinement summary from result_partition_k40_compare_GF_fs3
stage3_results/georf_fs3/refined/refine_summary_cluster_mapping_k40_nc13_m2.txt,archived/release_20260624_reproducibility_inputs/result_partition_k40_compare_GF_fs3/refined/refine_summary_cluster_mapping_k40_nc13_m2.txt,stage3_refined_partition_map,818,a56b796cd23bd840e235b093db9bb829d767b0bed92fae5182ecc581f9a439b3,canonical refined map or refinement summary from result_partition_k40_compare_GF_fs3
stage3_results/georf_fs3/refined/refine_summary_cluster_mapping_k40_nc16_m10.txt,archived/release_20260624_reproducibility_inputs/result_partition_k40_compare_GF_fs3/refined/refine_summary_cluster_mapping_k40_nc16_m10.txt,stage3_refined_partition_map,866,59fc28dd8ea45cef0cabcc57bab36578cf9c1b75aa5136ef47611cc3e8503094,canonical refined map or refinement summary from result_partition_k40_compare_GF_fs3
stage3_results/georf_fs3/refined/refine_summary_cluster_mapping_k40_nc17_general.txt,archived/release_20260624_reproducibility_inputs/result_partition_k40_compare_GF_fs3/refined/refine_summary_cluster_mapping_k40_nc17_general.txt,stage3_refined_partition_map,886,d50871c8ab9c746e3b92390c36f30573b3068cf8c2bbe2bc7f58f454bc58dddc,canonical refined map or refinement summary from result_partition_k40_compare_GF_fs3
stage3_results/geodt_fs1/run_manifest.json,archived/release_20260624_reproducibility_inputs/result_partition_k40_compare_DT_fs1/run_manifest.json,stage3_result_core,1019,5953daf3268999a9d56fada1ee22bd110c97056bd2ff5766121649844c271bcd,result_partition_k40_compare_DT_fs1/run_manifest.json
stage3_results/geodt_fs1/metrics_monthly.csv,archived/release_20260624_reproducibility_inputs/result_partition_k40_compare_DT_fs1/metrics_monthly.csv,stage3_result_core,3365,0b74bc2d1e0ef093f0df8fa189f01bfd03567ccaafb32a49caba63688fe4a8a0,result_partition_k40_compare_DT_fs1/metrics_monthly.csv
stage3_results/geodt_fs1/metrics_polygon_overall.csv,archived/release_20260624_reproducibility_inputs/result_partition_k40_compare_DT_fs1/metrics_polygon_overall.csv,stage3_result_core,567361,dfa13ddc004dc6d693d45ad7d5b73d1e630554bea44e0a887dcd3952630bee5c,result_partition_k40_compare_DT_fs1/metrics_polygon_overall.csv
stage3_results/geodt_fs1/predictions_monthly.csv,archived/release_20260624_reproducibility_inputs/result_partition_k40_compare_DT_fs1/predictions_monthly.csv,stage3_result_core,1562615,b6ce9383f60aee8f4f139c7e4a98f1a8bbef0b02093bd87cdb2da893eda9c6d6,result_partition_k40_compare_DT_fs1/predictions_monthly.csv
stage3_results/geodt_fs1/refined/cluster_mapping_k40_nc15_general_refined_contig3.csv,archived/release_20260624_reproducibility_inputs/result_partition_k40_compare_DT_fs1/refined/cluster_mapping_k40_nc15_general_refined_contig3.csv,stage3_refined_partition_map,192111,683d9e59895572821e90beb1fcfa9d842529bacabe5f225e12f9d3a3c0861a44,canonical refined map or refinement summary from result_partition_k40_compare_DT_fs1
stage3_results/geodt_fs1/refined/cluster_mapping_k40_nc15_m6_refined_contig3.csv,archived/release_20260624_reproducibility_inputs/result_partition_k40_compare_DT_fs1/refined/cluster_mapping_k40_nc15_m6_refined_contig3.csv,stage3_refined_partition_map,193309,e72c2797ca9348da988975659aa91c3e887893b22fcb1968793c9bb950b0eb4e,canonical refined map or refinement summary from result_partition_k40_compare_DT_fs1
stage3_results/geodt_fs1/refined/cluster_mapping_k40_nc16_m2_refined_contig3.csv,archived/release_20260624_reproducibility_inputs/result_partition_k40_compare_DT_fs1/refined/cluster_mapping_k40_nc16_m2_refined_contig3.csv,stage3_refined_partition_map,191306,aec17e3aa89c1cf9ffb48046fd8b7c1ba00aa01b0e13ac6c8b1732909ad53b4f,canonical refined map or refinement summary from result_partition_k40_compare_DT_fs1
stage3_results/geodt_fs1/refined/cluster_mapping_k40_nc18_m10_refined_contig3.csv,archived/release_20260624_reproducibility_inputs/result_partition_k40_compare_DT_fs1/refined/cluster_mapping_k40_nc18_m10_refined_contig3.csv,stage3_refined_partition_map,192145,e0aa7d36b8330f041089cfb340bef425ce5a98dbcf9a6077e847188c8d6581b6,canonical refined map or refinement summary from result_partition_k40_compare_DT_fs1
stage3_results/geodt_fs1/refined/refine_summary_cluster_mapping_k40_nc15_general.txt,archived/release_20260624_reproducibility_inputs/result_partition_k40_compare_DT_fs1/refined/refine_summary_cluster_mapping_k40_nc15_general.txt,stage3_refined_partition_map,858,0ecc5bb72d50e563b743961d2dbc3789e3942c0c7326e850a21a097b1dae7def,canonical refined map or refinement summary from result_partition_k40_compare_DT_fs1
stage3_results/geodt_fs1/refined/refine_summary_cluster_mapping_k40_nc15_m6.txt,archived/release_20260624_reproducibility_inputs/result_partition_k40_compare_DT_fs1/refined/refine_summary_cluster_mapping_k40_nc15_m6.txt,stage3_refined_partition_map,848,c9083164d550f60e087a7476b4c2a1ad001fadcc34f34ad77f4e1189de2afd85,canonical refined map or refinement summary from result_partition_k40_compare_DT_fs1
stage3_results/geodt_fs1/refined/refine_summary_cluster_mapping_k40_nc16_m2.txt,archived/release_20260624_reproducibility_inputs/result_partition_k40_compare_DT_fs1/refined/refine_summary_cluster_mapping_k40_nc16_m2.txt,stage3_refined_partition_map,869,c5bb8b4891abef50d3c3e24c4a429582252c7518a0cd6da3cc9787588fa2503b,canonical refined map or refinement summary from result_partition_k40_compare_DT_fs1
stage3_results/geodt_fs1/refined/refine_summary_cluster_mapping_k40_nc18_m10.txt,archived/release_20260624_reproducibility_inputs/result_partition_k40_compare_DT_fs1/refined/refine_summary_cluster_mapping_k40_nc18_m10.txt,stage3_refined_partition_map,900,8fbde5a1c275cebd0cfa67c2a7946b07f59b4c55b015ecc538c30aa65cf473b1,canonical refined map or refinement summary from result_partition_k40_compare_DT_fs1
stage3_results/geodt_fs2/run_manifest.json,archived/release_20260624_reproducibility_inputs/result_partition_k40_compare_DT_fs2/run_manifest.json,stage3_result_core,1019,b4eda69573bf14402a183659f3690f732228e702be6e53f7d2a6fe859ffb315a,result_partition_k40_compare_DT_fs2/run_manifest.json
stage3_results/geodt_fs2/metrics_monthly.csv,archived/release_20260624_reproducibility_inputs/result_partition_k40_compare_DT_fs2/metrics_monthly.csv,stage3_result_core,3342,146c5a6da3bfdd519a70e3a2ddf5391bea0a395e853fe3c308a4485af65fbd6f,result_partition_k40_compare_DT_fs2/metrics_monthly.csv
stage3_results/geodt_fs2/metrics_polygon_overall.csv,archived/release_20260624_reproducibility_inputs/result_partition_k40_compare_DT_fs2/metrics_polygon_overall.csv,stage3_result_core,568341,cb19a41336d3f06ebe8f73d234c6cbbfc49b7e5661e26b0563c0ef0226f84448,result_partition_k40_compare_DT_fs2/metrics_polygon_overall.csv
stage3_results/geodt_fs2/predictions_monthly.csv,archived/release_20260624_reproducibility_inputs/result_partition_k40_compare_DT_fs2/predictions_monthly.csv,stage3_result_core,1562615,e5818e67b97961dd65c70e95520be615e1958345f5fb37703fb9a1e2afd4649d,result_partition_k40_compare_DT_fs2/predictions_monthly.csv
stage3_results/geodt_fs2/refined/cluster_mapping_k40_nc15_general_refined_contig3.csv,archived/release_20260624_reproducibility_inputs/result_partition_k40_compare_DT_fs2/refined/cluster_mapping_k40_nc15_general_refined_contig3.csv,stage3_refined_partition_map,192111,683d9e59895572821e90beb1fcfa9d842529bacabe5f225e12f9d3a3c0861a44,canonical refined map or refinement summary from result_partition_k40_compare_DT_fs2
stage3_results/geodt_fs2/refined/cluster_mapping_k40_nc15_m6_refined_contig3.csv,archived/release_20260624_reproducibility_inputs/result_partition_k40_compare_DT_fs2/refined/cluster_mapping_k40_nc15_m6_refined_contig3.csv,stage3_refined_partition_map,193309,e72c2797ca9348da988975659aa91c3e887893b22fcb1968793c9bb950b0eb4e,canonical refined map or refinement summary from result_partition_k40_compare_DT_fs2
stage3_results/geodt_fs2/refined/cluster_mapping_k40_nc16_m2_refined_contig3.csv,archived/release_20260624_reproducibility_inputs/result_partition_k40_compare_DT_fs2/refined/cluster_mapping_k40_nc16_m2_refined_contig3.csv,stage3_refined_partition_map,191306,aec17e3aa89c1cf9ffb48046fd8b7c1ba00aa01b0e13ac6c8b1732909ad53b4f,canonical refined map or refinement summary from result_partition_k40_compare_DT_fs2
stage3_results/geodt_fs2/refined/cluster_mapping_k40_nc18_m10_refined_contig3.csv,archived/release_20260624_reproducibility_inputs/result_partition_k40_compare_DT_fs2/refined/cluster_mapping_k40_nc18_m10_refined_contig3.csv,stage3_refined_partition_map,192145,e0aa7d36b8330f041089cfb340bef425ce5a98dbcf9a6077e847188c8d6581b6,canonical refined map or refinement summary from result_partition_k40_compare_DT_fs2
stage3_results/geodt_fs2/refined/refine_summary_cluster_mapping_k40_nc15_general.txt,archived/release_20260624_reproducibility_inputs/result_partition_k40_compare_DT_fs2/refined/refine_summary_cluster_mapping_k40_nc15_general.txt,stage3_refined_partition_map,858,c00dfb745288475b99f642425199cf1f4be872fd38edf0bd716ac7caa3c377ae,canonical refined map or refinement summary from result_partition_k40_compare_DT_fs2
stage3_results/geodt_fs2/refined/refine_summary_cluster_mapping_k40_nc15_m6.txt,archived/release_20260624_reproducibility_inputs/result_partition_k40_compare_DT_fs2/refined/refine_summary_cluster_mapping_k40_nc15_m6.txt,stage3_refined_partition_map,848,a005aaa54e6adb37614ddde6dc9881df5adf586f7cdb967c7e124126277c40b6,canonical refined map or refinement summary from result_partition_k40_compare_DT_fs2
stage3_results/geodt_fs2/refined/refine_summary_cluster_mapping_k40_nc16_m2.txt,archived/release_20260624_reproducibility_inputs/result_partition_k40_compare_DT_fs2/refined/refine_summary_cluster_mapping_k40_nc16_m2.txt,stage3_refined_partition_map,869,ab5b05d5053a380cc6617bf4e81d8e33311a4fd6ccbd86766dc74f91bac9ce9e,canonical refined map or refinement summary from result_partition_k40_compare_DT_fs2
stage3_results/geodt_fs2/refined/refine_summary_cluster_mapping_k40_nc18_m10.txt,archived/release_20260624_reproducibility_inputs/result_partition_k40_compare_DT_fs2/refined/refine_summary_cluster_mapping_k40_nc18_m10.txt,stage3_refined_partition_map,900,7c90e5acf84ff6e547397de4e0ab31589a78f945fe3aa0a0ccd0adb0a96bdb81,canonical refined map or refinement summary from result_partition_k40_compare_DT_fs2
stage3_results/geodt_fs3/run_manifest.json,archived/release_20260624_reproducibility_inputs/result_partition_k40_compare_DT_fs3/run_manifest.json,stage3_result_core,1020,9c9bb98a819ad8e112e620bce2307230ce5bfaa909189f7e732eb4128512e6da,result_partition_k40_compare_DT_fs3/run_manifest.json
stage3_results/geodt_fs3/metrics_monthly.csv,archived/release_20260624_reproducibility_inputs/result_partition_k40_compare_DT_fs3/metrics_monthly.csv,stage3_result_core,3356,206ea1742e920a48736a0d87486d9f032d996e7980bba64ca3de77cab06dbca2,result_partition_k40_compare_DT_fs3/metrics_monthly.csv
stage3_results/geodt_fs3/metrics_polygon_overall.csv,archived/release_20260624_reproducibility_inputs/result_partition_k40_compare_DT_fs3/metrics_polygon_overall.csv,stage3_result_core,587761,f5559f8bd78b21782780ff2cba60c6fff01b65396f7520125a5dcb5d19e57108,result_partition_k40_compare_DT_fs3/metrics_polygon_overall.csv
stage3_results/geodt_fs3/predictions_monthly.csv,archived/release_20260624_reproducibility_inputs/result_partition_k40_compare_DT_fs3/predictions_monthly.csv,stage3_result_core,1562615,4fe28f4bd9a4f72a9c94eaca7fa535434b7cf7c99de33cc3d084dd4ed4f3b138,result_partition_k40_compare_DT_fs3/predictions_monthly.csv
stage3_results/geodt_fs3/refined/cluster_mapping_k40_nc15_general_refined_contig3.csv,archived/release_20260624_reproducibility_inputs/result_partition_k40_compare_DT_fs3/refined/cluster_mapping_k40_nc15_general_refined_contig3.csv,stage3_refined_partition_map,192111,683d9e59895572821e90beb1fcfa9d842529bacabe5f225e12f9d3a3c0861a44,canonical refined map or refinement summary from result_partition_k40_compare_DT_fs3
