FEWSNET_admin_code,n,f1_pooled,f1_partitioned,f1_diff,precision_pooled,precision_partitioned,recall_pooled,recall_partitioned,pct_err_all_pooled,pct_err_all_partitioned,pct_err_class1_pooled,pct_err_class1_partitioned
2986,12,0.7058823529411764,0.8,0.09411764705882364,1.0,0.8888888888888888,0.5454545454545454,0.7272727272727273,0.4166666666666667,0.3333333333333333,0.45454545454545453,0.2727272727272727
2987,12,0.7058823529411764,0.8,0.09411764705882364,1.0,0.8888888888888888,0.5454545454545454,0.7272727272727273,0.4166666666666667,0.3333333333333333,0.45454545454545453,0.2727272727272727
2988,12,0.7777777777777779,0.8999999999999999,0.12222222222222201,1.0,1.0,0.6363636363636364,0.8181818181818182,0.3333333333333333,0.16666666666666666,0.36363636363636365,0.18181818181818182
2989,12,0.7058823529411764,0.8421052631578947,0.13622291021671828,1.0,1.0,0.5454545454545454,0.7272727272727273,0.4166666666666667,0.25,0.45454545454545453,0.2727272727272727
2990,12,0.7058823529411764,0.8,0.09411764705882364,1.0,0.8888888888888888,0.5454545454545454,0.7272727272727273,0.4166666666666667,0.3333333333333333,0.45454545454545453,0.2727272727272727
2991,12,0.0,0.0,0.0,0.0,0.0,,,0.08333333333333333,0.4166666666666667,0.0,0.0
2992,12,0.7058823529411764,0.8571428571428572,0.1512605042016808,0.8571428571428571,0.8181818181818182,0.6,0.9,0.4166666666666667,0.25,0.4,0.1
2993,12,0.7058823529411764,0.8,0.09411764705882364,1.0,0.8888888888888888,0.5454545454545454,0.7272727272727273,0.4166666666666667,0.3333333333333333,0.45454545454545453,0.2727272727272727
2994,12,0.7058823529411764,0.8421052631578947,0.13622291021671828,0.8571428571428571,0.8888888888888888,0.6,0.8,0.4166666666666667,0.25,0.4,0.2
2995,12,0.7058823529411764,0.9090909090909091,0.20320855614973266,1.0,0.9090909090909091,0.5454545454545454,0.9090909090909091,0.4166666666666667,0.16666666666666666,0.45454545454545453,0.09090909090909091
2996,12,0.8421052631578947,0.9090909090909091,0.06698564593301437,1.0,0.9090909090909091,0.7272727272727273,0.9090909090909091,0.25,0.16666666666666666,0.2727272727272727,0.09090909090909091
2997,12,0.7058823529411764,0.9090909090909091,0.20320855614973266,1.0,0.9090909090909091,0.5454545454545454,0.9090909090909091,0.4166666666666667,0.16666666666666666,0.45454545454545453,0.09090909090909091
2998,12,0.7777777777777779,0.7368421052631579,-0.04093567251462005,1.0,0.875,0.6363636363636364,0.6363636363636364,0.3333333333333333,0.4166666666666667,0.36363636363636365,0.36363636363636365
2999,12,0.8999999999999999,0.9090909090909091,0.00909090909090915,1.0,0.9090909090909091,0.8181818181818182,0.9090909090909091,0.16666666666666666,0.16666666666666666,0.18181818181818182,0.09090909090909091
3000,12,0.7777777777777779,0.8,0.022222222222222143,1.0,0.8888888888888888,0.6363636363636364,0.7272727272727273,0.3333333333333333,0.3333333333333333,0.36363636363636365,0.2727272727272727
3001,12,0.7499999999999999,0.8,0.050000000000000155,1.0,0.8,0.6,0.8,0.3333333333333333,0.3333333333333333,0.4,0.2
3002,12,0.7777777777777779,0.8,0.022222222222222143,1.0,0.8888888888888888,0.6363636363636364,0.7272727272727273,0.3333333333333333,0.3333333333333333,0.36363636363636365,0.2727272727272727
3003,12,0.7777777777777779,0.8,0.022222222222222143,1.0,0.8888888888888888,0.6363636363636364,0.7272727272727273,0.3333333333333333,0.3333333333333333,0.36363636363636365,0.2727272727272727
3004,12,0.7058823529411764,0.8,0.09411764705882364,0.8571428571428571,0.8,0.6,0.8,0.4166666666666667,0.3333333333333333,0.4,0.2
3005,12,0.7058823529411764,0.8,0.09411764705882364,1.0,0.8888888888888888,0.5454545454545454,0.7272727272727273,0.4166666666666667,0.3333333333333333,0.45454545454545453,0.2727272727272727
3006,12,0.7058823529411764,0.8,0.09411764705882364,1.0,0.8888888888888888,0.5454545454545454,0.7272727272727273,0.4166666666666667,0.3333333333333333,0.45454545454545453,0.2727272727272727
3007,12,0.8421052631578947,0.8571428571428572,0.015037593984962516,1.0,0.9,0.7272727272727273,0.8181818181818182,0.25,0.25,0.2727272727272727,0.18181818181818182
3008,12,0.7777777777777779,0.8,0.022222222222222143,1.0,0.8888888888888888,0.6363636363636364,0.7272727272727273,0.3333333333333333,0.3333333333333333,0.36363636363636365,0.2727272727272727
3009,12,0.8,0.625,-0.17500000000000004,0.75,0.5555555555555556,0.8571428571428571,0.7142857142857143,0.25,0.5,0.14285714285714285,0.2857142857142857
3010,12,0.7777777777777779,0.8571428571428572,0.0793650793650793,1.0,0.9,0.6363636363636364,0.8181818181818182,0.3333333333333333,0.25,0.36363636363636365,0.18181818181818182
3011,12,0.8421052631578947,0.7368421052631579,-0.10526315789473684,1.0,0.875,0.7272727272727273,0.6363636363636364,0.25,0.4166666666666667,0.2727272727272727,0.36363636363636365
3012,12,0.7142857142857143,0.7058823529411764,-0.008403361344537896,0.7142857142857143,0.6,0.7142857142857143,0.8571428571428571,0.3333333333333333,0.4166666666666667,0.2857142857142857,0.14285714285714285
3013,12,0.0,0.0,0.0,0.0,0.0,,,0.08333333333333333,0.16666666666666666,0.0,0.0
3014,12,0.7777777777777779,0.6666666666666666,-0.11111111111111127,1.0,0.8571428571428571,0.6363636363636364,0.5454545454545454,0.3333333333333333,0.5,0.36363636363636365,0.45454545454545453
3015,12,0.5454545454545454,0.4285714285714286,-0.11688311688311681,0.6,0.375,0.5,0.5,0.4166666666666667,0.6666666666666666,0.5,0.5
3016,12,0.7058823529411764,0.8571428571428572,0.1512605042016808,1.0,0.9,0.5454545454545454,0.8181818181818182,0.4166666666666667,0.25,0.45454545454545453,0.18181818181818182
3017,12,0.0,0.0,0.0,0.0,0.0,,,0.08333333333333333,0.16666666666666666,0.0,0.0
3018,12,0.0,0.0,0.0,0.0,0.0,,,0.3333333333333333,0.3333333333333333,0.0,0.0
3019,12,0.8888888888888888,0.7777777777777779,-0.11111111111111094,1.0,0.875,0.8,0.7,0.16666666666666666,0.3333333333333333,0.2,0.3
3020,12,0.5,0.2222222222222222,-0.2777777777777778,0.5,0.2,0.5,0.25,0.3333333333333333,0.5833333333333334,0.5,0.75
3021,12,0.5,0.2222222222222222,-0.2777777777777778,0.5,0.2,0.5,0.25,0.3333333333333333,0.5833333333333334,0.5,0.75
3022,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.5,1.0,1.0
3023,12,0.0,0.0,0.0,0.0,0.0,,,0.3333333333333333,0.5,0.0,0.0
3024,12,0.4,0.36363636363636365,-0.036363636363636376,0.4,0.3333333333333333,0.4,0.4,0.5,0.5833333333333334,0.6,0.6
3025,12,0.4,0.36363636363636365,-0.036363636363636376,0.4,0.3333333333333333,0.4,0.4,0.5,0.5833333333333334,0.6,0.6
3026,12,0.25,0.2857142857142857,0.0357142857142857,0.25,0.3333333333333333,0.25,0.25,0.5,0.4166666666666667,0.75,0.75
3027,12,0.7777777777777779,0.625,-0.1527777777777779,0.875,0.8333333333333334,0.7,0.5,0.3333333333333333,0.5,0.3,0.5
3028,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.3333333333333333,1.0,1.0
3029,12,0.5454545454545454,0.5454545454545454,0.0,0.5,0.5,0.6,0.6,0.4166666666666667,0.4166666666666667,0.4,0.4
3030,12,0.3333333333333333,0.4,0.06666666666666671,0.25,0.3333333333333333,0.5,0.5,0.3333333333333333,0.25,0.5,0.5
3031,12,0.5454545454545454,0.18181818181818182,-0.3636363636363636,0.5,0.16666666666666666,0.6,0.2,0.4166666666666667,0.75,0.4,0.8
3032,12,0.0,0.2857142857142857,0.2857142857142857,0.0,0.2,0.0,0.5,0.3333333333333333,0.4166666666666667,1.0,0.5
3033,12,0.0,0.0,0.0,0.0,0.0,,,0.16666666666666666,0.16666666666666666,0.0,0.0
3034,12,0.0,0.0,0.0,0.0,0.0,,,0.08333333333333333,0.08333333333333333,0.0,0.0
3035,12,0.4,0.2222222222222222,-0.1777777777777778,0.4,0.25,0.4,0.2,0.5,0.5833333333333334,0.6,0.8
3036,12,1.0,0.0,-1.0,,0.0,,,0.0,0.3333333333333333,0.0,0.0
3037,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.3333333333333333,1.0,1.0
3038,12,0.5,0.5,0.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.16666666666666666,0.16666666666666666,0.0,0.0
3039,12,0.25,0.2857142857142857,0.0357142857142857,0.25,0.3333333333333333,0.25,0.25,0.5,0.4166666666666667,0.75,0.75
3040,12,1.0,0.0,-1.0,,0.0,,,0.0,0.16666666666666666,0.0,0.0
3041,12,0.4,0.18181818181818182,-0.2181818181818182,0.4,0.16666666666666666,0.4,0.2,0.5,0.75,0.6,0.8
3042,12,0.25,0.2222222222222222,-0.02777777777777779,0.2,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.5833333333333334,0.6666666666666666,0.6666666666666666
3043,12,0.0,0.2857142857142857,0.2857142857142857,0.0,0.25,0.0,0.3333333333333333,0.5833333333333334,0.4166666666666667,1.0,0.6666666666666666
3044,12,0.0,0.0,0.0,0.0,0.0,,,0.08333333333333333,0.16666666666666666,0.0,0.0
3045,12,0.0,0.0,0.0,0.0,0.0,,,0.08333333333333333,0.08333333333333333,0.0,0.0
3046,12,0.0,0.2222222222222222,0.2222222222222222,0.0,0.16666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.5833333333333334,1.0,0.6666666666666666
3047,12,0.25,0.2,-0.04999999999999999,0.25,0.16666666666666666,0.25,0.25,0.5,0.6666666666666666,0.75,0.75
3048,12,1.0,0.0,-1.0,,0.0,,,0.0,0.16666666666666666,0.0,0.0
3049,12,1.0,1.0,0.0,,,,,0.0,0.0,0.0,0.0
3050,12,1.0,1.0,0.0,,,,,0.0,0.0,0.0,0.0
3051,12,1.0,0.0,-1.0,,0.0,,,0.0,0.08333333333333333,0.0,0.0
3052,12,0.0,1.0,1.0,0.0,,,,0.08333333333333333,0.0,0.0,0.0
3053,12,1.0,0.0,-1.0,,0.0,,,0.0,0.08333333333333333,0.0,0.0
3054,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,1.0,1.0
3055,12,1.0,1.0,0.0,,,,,0.0,0.0,0.0,0.0
3056,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,1.0,1.0
3057,12,1.0,0.0,-1.0,,0.0,,,0.0,0.08333333333333333,0.0,0.0
3058,12,0.0,1.0,1.0,0.0,,,,0.08333333333333333,0.0,0.0,0.0
3059,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,1.0,1.0
3060,12,1.0,0.0,-1.0,,0.0,,,0.0,0.08333333333333333,0.0,0.0
3061,12,1.0,1.0,0.0,,,,,0.0,0.0,0.0,0.0
3062,12,0.0,0.0,0.0,0.0,0.0,,,0.16666666666666666,0.4166666666666667,0.0,0.0
3063,12,0.7142857142857143,0.3076923076923077,-0.4065934065934066,0.7142857142857143,0.3333333333333333,0.7142857142857143,0.2857142857142857,0.3333333333333333,0.75,0.2857142857142857,0.7142857142857143
3064,12,0.8,0.5333333333333333,-0.2666666666666667,0.8571428571428571,0.5714285714285714,0.75,0.5,0.25,0.5833333333333334,0.25,0.5
3065,12,0.7142857142857143,0.5333333333333333,-0.18095238095238098,0.7142857142857143,0.5,0.7142857142857143,0.5714285714285714,0.3333333333333333,0.5833333333333334,0.2857142857142857,0.42857142857142855
3066,12,0.7142857142857143,0.5333333333333333,-0.18095238095238098,0.7142857142857143,0.5,0.7142857142857143,0.5714285714285714,0.3333333333333333,0.5833333333333334,0.2857142857142857,0.42857142857142855
3067,12,0.8,0.5333333333333333,-0.2666666666666667,0.8571428571428571,0.5714285714285714,0.75,0.5,0.25,0.5833333333333334,0.25,0.5
3068,12,0.8,0.4285714285714286,-0.37142857142857144,0.8571428571428571,0.5,0.75,0.375,0.25,0.6666666666666666,0.25,0.625
3069,12,0.5714285714285714,0.5,-0.0714285714285714,0.5714285714285714,0.4444444444444444,0.5714285714285714,0.5714285714285714,0.5,0.6666666666666666,0.42857142857142855,0.42857142857142855
3070,12,0.8,0.5,-0.30000000000000004,0.75,0.4444444444444444,0.8571428571428571,0.5714285714285714,0.25,0.6666666666666666,0.14285714285714285,0.42857142857142855
3071,12,0.625,0.5333333333333333,-0.09166666666666667,0.5555555555555556,0.5,0.7142857142857143,0.5714285714285714,0.5,0.5833333333333334,0.2857142857142857,0.42857142857142855
3072,12,0.7142857142857143,0.5714285714285714,-0.1428571428571429,0.7142857142857143,0.5714285714285714,0.7142857142857143,0.5714285714285714,0.3333333333333333,0.5,0.2857142857142857,0.42857142857142855
3073,12,0.7142857142857143,0.5714285714285714,-0.1428571428571429,0.7142857142857143,0.5714285714285714,0.7142857142857143,0.5714285714285714,0.3333333333333333,0.5,0.2857142857142857,0.42857142857142855
3074,12,0.0,0.0,0.0,0.0,0.0,,,0.4166666666666667,0.5,0.0,0.0
3075,12,0.6153846153846154,0.6666666666666666,0.05128205128205121,0.6666666666666666,0.625,0.5714285714285714,0.7142857142857143,0.4166666666666667,0.4166666666666667,0.42857142857142855,0.2857142857142857
3076,12,0.7142857142857143,0.5,-0.2142857142857143,0.8333333333333334,0.5,0.625,0.5,0.3333333333333333,0.6666666666666666,0.375,0.5
3077,12,0.8,0.4,-0.4,0.8571428571428571,0.42857142857142855,0.75,0.375,0.25,0.75,0.25,0.625
3078,12,0.8,0.625,-0.17500000000000004,0.8571428571428571,0.625,0.75,0.625,0.25,0.5,0.25,0.375
3079,12,0.8,0.5333333333333333,-0.2666666666666667,0.75,0.5,0.8571428571428571,0.5714285714285714,0.25,0.5833333333333334,0.14285714285714285,0.42857142857142855
3080,12,0.7142857142857143,0.3076923076923077,-0.4065934065934066,0.7142857142857143,0.3333333333333333,0.7142857142857143,0.2857142857142857,0.3333333333333333,0.75,0.2857142857142857,0.7142857142857143
3081,12,0.7142857142857143,0.3076923076923077,-0.4065934065934066,0.7142857142857143,0.3333333333333333,0.7142857142857143,0.2857142857142857,0.3333333333333333,0.75,0.2857142857142857,0.7142857142857143
3082,12,0.0,0.0,0.0,0.0,0.0,,,0.16666666666666666,0.5,0.0,0.0
3083,12,0.8,0.5,-0.30000000000000004,0.8571428571428571,0.5,0.75,0.5,0.25,0.6666666666666666,0.25,0.5
3084,12,0.36363636363636365,0.4,0.036363636363636376,0.5,0.375,0.2857142857142857,0.42857142857142855,0.5833333333333334,0.75,0.7142857142857143,0.5714285714285714
3085,12,0.6666666666666666,0.625,-0.04166666666666663,0.625,0.5555555555555556,0.7142857142857143,0.7142857142857143,0.4166666666666667,0.5,0.2857142857142857,0.2857142857142857
3086,12,0.0,0.0,0.0,0.0,0.0,,,0.4166666666666667,0.5,0.0,0.0
3087,12,0.8,0.5333333333333333,-0.2666666666666667,0.8571428571428571,0.5714285714285714,0.75,0.5,0.25,0.5833333333333334,0.25,0.5
3088,12,0.7142857142857143,0.46153846153846145,-0.25274725274725285,0.7142857142857143,0.5,0.7142857142857143,0.42857142857142855,0.3333333333333333,0.5833333333333334,0.2857142857142857,0.5714285714285714
3089,12,0.7142857142857143,0.5,-0.2142857142857143,0.8333333333333334,0.5,0.625,0.5,0.3333333333333333,0.6666666666666666,0.375,0.5
3090,12,0.6153846153846154,0.625,0.009615384615384581,0.6666666666666666,0.5555555555555556,0.5714285714285714,0.7142857142857143,0.4166666666666667,0.5,0.42857142857142855,0.2857142857142857
3091,12,0.0,0.0,0.0,0.0,0.0,,,0.3333333333333333,0.5,0.0,0.0
3092,12,1.0,0.0,-1.0,,0.0,,,0.0,0.25,0.0,0.0
3093,12,0.0,0.0,0.0,0.0,0.0,,,0.25,0.08333333333333333,0.0,0.0
3094,12,0.0,0.0,0.0,0.0,0.0,,,0.16666666666666666,0.16666666666666666,0.0,0.0
3095,12,0.0,0.0,0.0,0.0,0.0,,,0.25,0.16666666666666666,0.0,0.0
3096,12,0.0,0.0,0.0,0.0,0.0,,,0.08333333333333333,0.16666666666666666,0.0,0.0
3097,12,1.0,0.0,-1.0,,0.0,,,0.0,0.08333333333333333,0.0,0.0
3098,12,1.0,0.0,-1.0,,0.0,,,0.0,0.08333333333333333,0.0,0.0
3099,12,1.0,0.0,-1.0,,0.0,,,0.0,0.08333333333333333,0.0,0.0
3100,12,0.0,0.0,0.0,0.0,0.0,,,0.08333333333333333,0.08333333333333333,0.0,0.0
3101,12,0.0,0.0,0.0,0.0,0.0,,,0.08333333333333333,0.08333333333333333,0.0,0.0
3102,12,0.0,0.0,0.0,0.0,0.0,,,0.08333333333333333,0.16666666666666666,0.0,0.0
3103,12,1.0,0.0,-1.0,,0.0,,,0.0,0.16666666666666666,0.0,0.0
3104,12,0.0,0.0,0.0,0.0,0.0,,,0.08333333333333333,0.25,0.0,0.0
3105,12,1.0,0.0,-1.0,,0.0,,,0.0,0.25,0.0,0.0
3106,12,1.0,0.0,-1.0,,0.0,,,0.0,0.08333333333333333,0.0,0.0
3107,12,1.0,0.0,-1.0,,0.0,,,0.0,0.16666666666666666,0.0,0.0
3108,12,1.0,0.0,-1.0,,0.0,,,0.0,0.08333333333333333,0.0,0.0
3109,12,1.0,0.0,-1.0,,0.0,,,0.0,0.08333333333333333,0.0,0.0
3110,12,0.0,0.0,0.0,0.0,0.0,,,0.3333333333333333,0.08333333333333333,0.0,0.0
3111,12,0.0,0.0,0.0,0.0,0.0,,,0.4166666666666667,0.08333333333333333,0.0,0.0
3112,12,0.0,0.0,0.0,0.0,0.0,,,0.5,0.16666666666666666,0.0,0.0
3113,12,0.0,0.0,0.0,0.0,0.0,,,0.25,0.08333333333333333,0.0,0.0
3114,12,1.0,0.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.25,0.0,1.0
3115,12,0.5,0.0,-0.5,0.3333333333333333,0.0,1.0,0.0,0.16666666666666666,0.3333333333333333,0.0,1.0
3116,12,0.0,0.0,0.0,0.0,0.0,,,0.08333333333333333,0.16666666666666666,0.0,0.0
3117,12,1.0,0.0,-1.0,,0.0,,,0.0,0.08333333333333333,0.0,0.0
3118,12,0.0,0.0,0.0,0.0,0.0,,,0.08333333333333333,0.25,0.0,0.0
3119,12,0.0,0.0,0.0,0.0,0.0,,,0.08333333333333333,0.16666666666666666,0.0,0.0
3120,12,0.0,0.0,0.0,0.0,0.0,,,0.16666666666666666,0.16666666666666666,0.0,0.0
3121,12,1.0,0.0,-1.0,,0.0,,,0.0,0.25,0.0,0.0
3122,12,0.0,1.0,1.0,0.0,,,,0.25,0.0,0.0,0.0
3123,12,0.7777777777777779,0.7058823529411765,-0.07189542483660138,0.7777777777777778,0.75,0.7777777777777778,0.6666666666666666,0.3333333333333333,0.4166666666666667,0.2222222222222222,0.3333333333333333
3124,12,0.5882352941176471,0.7368421052631579,0.14860681114551078,0.625,0.7,0.5555555555555556,0.7777777777777778,0.5833333333333334,0.4166666666666667,0.4444444444444444,0.2222222222222222
3125,12,0.46153846153846145,0.5714285714285714,0.10989010989010994,0.5,0.5714285714285714,0.42857142857142855,0.5714285714285714,0.5833333333333334,0.5,0.5714285714285714,0.42857142857142855
3126,12,0.8421052631578947,0.6666666666666666,-0.17543859649122806,0.8888888888888888,0.75,0.8,0.6,0.25,0.5,0.2,0.4
3127,12,0.625,0.7058823529411765,0.08088235294117652,0.7142857142857143,0.75,0.5555555555555556,0.6666666666666666,0.5,0.4166666666666667,0.4444444444444444,0.3333333333333333
3128,12,0.7499999999999999,0.7499999999999999,0.0,0.8571428571428571,0.8571428571428571,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
3129,12,0.7058823529411765,0.7499999999999999,0.04411764705882337,0.75,0.8571428571428571,0.6666666666666666,0.6666666666666666,0.4166666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333
3130,12,0.625,0.6666666666666666,0.04166666666666663,0.7142857142857143,0.6666666666666666,0.5555555555555556,0.6666666666666666,0.5,0.5,0.4444444444444444,0.3333333333333333
3131,12,0.7058823529411764,0.5,-0.2058823529411764,0.8571428571428571,0.6666666666666666,0.6,0.4,0.4166666666666667,0.6666666666666666,0.4,0.6
3132,12,0.7058823529411764,0.5,-0.2058823529411764,1.0,0.8,0.5454545454545454,0.36363636363636365,0.4166666666666667,0.6666666666666666,0.45454545454545453,0.6363636363636364
3133,12,0.7058823529411765,0.7058823529411765,0.0,0.75,0.75,0.6666666666666666,0.6666666666666666,0.4166666666666667,0.4166666666666667,0.3333333333333333,0.3333333333333333
3134,12,0.5,0.7058823529411765,0.20588235294117652,0.5714285714285714,0.75,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.4166666666666667,0.5555555555555556,0.3333333333333333
3135,12,0.7777777777777779,0.625,-0.1527777777777779,0.7777777777777778,0.7142857142857143,0.7777777777777778,0.5555555555555556,0.3333333333333333,0.5,0.2222222222222222,0.4444444444444444
3136,12,0.7777777777777779,0.5,-0.2777777777777779,1.0,0.8,0.6363636363636364,0.36363636363636365,0.3333333333333333,0.6666666666666666,0.36363636363636365,0.6363636363636364
3137,12,0.7058823529411764,0.6666666666666666,-0.039215686274509776,1.0,0.8571428571428571,0.5454545454545454,0.5454545454545454,0.4166666666666667,0.5,0.45454545454545453,0.45454545454545453
3138,12,0.7777777777777779,0.7368421052631579,-0.04093567251462005,1.0,0.875,0.6363636363636364,0.6363636363636364,0.3333333333333333,0.4166666666666667,0.36363636363636365,0.36363636363636365
3139,12,0.7058823529411764,0.6666666666666666,-0.039215686274509776,1.0,0.8571428571428571,0.5454545454545454,0.5454545454545454,0.4166666666666667,0.5,0.45454545454545453,0.45454545454545453
3140,12,0.7777777777777779,0.588235294117647,-0.18954248366013093,1.0,0.8333333333333334,0.6363636363636364,0.45454545454545453,0.3333333333333333,0.5833333333333334,0.36363636363636365,0.5454545454545454
3141,12,0.7777777777777779,0.6666666666666666,-0.11111111111111127,1.0,0.8571428571428571,0.6363636363636364,0.5454545454545454,0.3333333333333333,0.5,0.36363636363636365,0.45454545454545453
3142,12,0.6153846153846154,0.46153846153846145,-0.15384615384615397,0.6666666666666666,0.5,0.5714285714285714,0.42857142857142855,0.4166666666666667,0.5833333333333334,0.42857142857142855,0.5714285714285714
3143,12,0.6153846153846154,0.5714285714285714,-0.04395604395604402,0.6666666666666666,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.4166666666666667,0.5,0.42857142857142855,0.42857142857142855
3144,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4166666666666667,1.0,1.0
3145,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5833333333333334,1.0,1.0
3146,12,0.25,0.0,-0.25,0.2,0.0,0.3333333333333333,0.0,0.5,0.5833333333333334,0.6666666666666666,1.0
3147,12,0.8,0.46153846153846145,-0.3384615384615386,0.75,0.5,0.8571428571428571,0.42857142857142855,0.25,0.5833333333333334,0.14285714285714285,0.5714285714285714
3148,12,0.0,0.0,0.0,0.0,0.0,,,0.08333333333333333,0.25,0.0,0.0
3149,12,0.7777777777777779,0.7368421052631579,-0.04093567251462005,1.0,0.875,0.6363636363636364,0.6363636363636364,0.3333333333333333,0.4166666666666667,0.36363636363636365,0.36363636363636365
3150,12,0.0,0.0,0.0,0.0,0.0,,,0.08333333333333333,0.25,0.0,0.0
3151,12,1.0,0.0,-1.0,,0.0,,,0.0,0.08333333333333333,0.0,0.0
3152,12,0.5,0.0,-0.5,0.3333333333333333,,1.0,0.0,0.16666666666666666,0.08333333333333333,0.0,1.0
3153,12,0.0,0.3333333333333333,0.3333333333333333,0.0,0.2,0.0,1.0,0.4166666666666667,0.3333333333333333,1.0,0.0
3154,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.25,1.0,1.0
3155,12,0.4,0.3333333333333333,-0.06666666666666671,0.4,0.2857142857142857,0.4,0.4,0.5,0.6666666666666666,0.6,0.6
3156,12,0.4444444444444444,0.0,-0.4444444444444444,0.5,0.0,0.4,0.0,0.4166666666666667,0.5833333333333334,0.6,1.0
3157,12,1.0,0.0,-1.0,,0.0,,,0.0,0.08333333333333333,0.0,0.0
3158,12,0.0,0.0,0.0,0.0,0.0,,,0.08333333333333333,0.08333333333333333,0.0,0.0
3159,12,0.5,0.0,-0.5,0.6666666666666666,0.0,0.4,0.0,0.3333333333333333,0.5,0.6,1.0
3160,12,0.8,0.5,-0.30000000000000004,0.75,0.6,0.8571428571428571,0.42857142857142855,0.25,0.5,0.14285714285714285,0.5714285714285714
3161,12,0.7499999999999999,0.6666666666666666,-0.08333333333333326,1.0,0.75,0.6,0.6,0.3333333333333333,0.5,0.4,0.4
3162,12,0.0,0.0,0.0,0.0,0.0,,,0.08333333333333333,0.16666666666666666,0.0,0.0
3163,12,0.6,0.25,-0.35,0.6,0.3333333333333333,0.6,0.2,0.3333333333333333,0.5,0.4,0.8
3164,12,0.0,0.0,0.0,0.0,0.0,,,0.08333333333333333,0.25,0.0,0.0
3165,12,0.6,0.4,-0.19999999999999996,0.6,0.4,0.6,0.4,0.3333333333333333,0.5,0.4,0.6
3166,12,0.4,0.3333333333333333,-0.06666666666666671,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666
3167,12,0.6153846153846154,0.46153846153846145,-0.15384615384615397,0.6666666666666666,0.5,0.5714285714285714,0.42857142857142855,0.4166666666666667,0.5833333333333334,0.42857142857142855,0.5714285714285714
3168,12,0.6153846153846154,0.46153846153846145,-0.15384615384615397,0.6666666666666666,0.5,0.5714285714285714,0.42857142857142855,0.4166666666666667,0.5833333333333334,0.42857142857142855,0.5714285714285714
3169,12,0.7142857142857143,0.5333333333333333,-0.18095238095238098,0.7142857142857143,0.5,0.7142857142857143,0.5714285714285714,0.3333333333333333,0.5833333333333334,0.2857142857142857,0.42857142857142855
3170,12,0.7142857142857143,0.46153846153846145,-0.25274725274725285,0.7142857142857143,0.5,0.7142857142857143,0.42857142857142855,0.3333333333333333,0.5833333333333334,0.2857142857142857,0.5714285714285714
3171,12,1.0,0.0,-1.0,,0.0,,,0.0,0.08333333333333333,0.0,0.0
3172,12,1.0,0.0,-1.0,,0.0,,,0.0,0.08333333333333333,0.0,0.0
3173,12,0.0,1.0,1.0,0.0,,,,0.08333333333333333,0.0,0.0,0.0
3174,12,1.0,0.0,-1.0,,0.0,,,0.0,0.08333333333333333,0.0,0.0
3175,12,0.0,1.0,1.0,0.0,,,,0.08333333333333333,0.0,0.0,0.0
3176,12,1.0,1.0,0.0,,,,,0.0,0.0,0.0,0.0
3177,12,1.0,1.0,0.0,,,,,0.0,0.0,0.0,0.0
3178,12,1.0,1.0,0.0,,,,,0.0,0.0,0.0,0.0
3179,12,1.0,1.0,0.0,,,,,0.0,0.0,0.0,0.0
3180,12,1.0,0.0,-1.0,,0.0,,,0.0,0.08333333333333333,0.0,0.0
3181,12,1.0,0.0,-1.0,,0.0,,,0.0,0.08333333333333333,0.0,0.0
3182,12,1.0,0.0,-1.0,,0.0,,,0.0,0.08333333333333333,0.0,0.0
3183,12,1.0,0.0,-1.0,,0.0,,,0.0,0.08333333333333333,0.0,0.0
3184,12,1.0,1.0,0.0,,,,,0.0,0.0,0.0,0.0
3185,12,1.0,0.0,-1.0,,0.0,,,0.0,0.08333333333333333,0.0,0.0
3186,12,1.0,0.0,-1.0,,0.0,,,0.0,0.08333333333333333,0.0,0.0
3187,12,1.0,0.0,-1.0,,0.0,,,0.0,0.08333333333333333,0.0,0.0
3188,12,1.0,0.0,-1.0,,0.0,,,0.0,0.08333333333333333,0.0,0.0
3189,12,1.0,0.0,-1.0,,0.0,,,0.0,0.08333333333333333,0.0,0.0
