FEWSNET_admin_code,cluster_id,latitude,longitude,is_outlier
584,3,13.707154,33.500988,False
585,3,10.995504,29.704117,False
586,3,12.885577,32.628742,False
587,3,14.031355,35.37752,False
588,3,14.106574,33.74822,False
589,3,13.424442,32.80595,False
590,3,14.959096,36.33254,False
591,3,14.567125,36.187897,False
592,3,13.471443,33.251694,False
593,3,13.756305,33.86348,False
594,3,13.111314,33.717876,False
595,0,10.742956,30.365866,False
596,3,12.821615,31.99492,False
597,0,10.902937,30.14436,False
598,3,12.793021,31.60272,False
599,3,11.625306,34.79645,False
600,3,14.164474,35.07712,False
601,3,12.729334,34.073128,False
602,3,13.863295,32.34158,False
603,3,12.677815,32.81417,False
604,3,13.966454,34.0581,False
605,3,14.087329,32.318367,False
606,3,14.751181,33.299828,False
607,3,15.195751,32.99722,False
608,3,13.667304,34.296448,False
609,3,12.09904,34.37331,False
610,3,12.964602,34.029743,False
611,3,15.992336,32.59302,False
612,3,12.159149,34.31299,False
613,3,11.447283,34.581932,False
614,3,13.523575,32.517075,False
615,3,14.024733,33.572544,False
616,3,15.415952,32.556057,False
617,3,16.014833,32.551495,False
618,3,15.554518,32.564037,False
619,3,12.876282,32.759468,False
620,3,15.445237,36.38774,False
621,3,14.3482,33.601383,False
622,3,13.334834,32.645805,False
623,3,15.839475,36.314705,False
624,3,15.3983755,36.419697,False
625,3,16.073298,36.27149,False
626,3,14.949127,33.260525,False
627,3,13.778917,33.796906,False
628,3,13.235078,33.826103,False
629,3,14.225646,33.791676,False
630,3,15.49307,32.458996,False
631,3,11.4376545,34.656986,False
632,3,17.02856,30.652063,False
633,3,17.299917,33.00159,False
634,3,15.02713,32.187233,False
635,3,16.89539,28.412657,False
636,0,15.972841,25.857174,False
637,3,16.730751,32.661823,False
638,3,17.8412,32.90491,False
639,11,15.421497,23.20719,False
640,3,18.168758,33.46919,False
641,3,15.498483,30.97973,False
642,3,16.097986,32.323742,False
643,0,15.387509,23.643127,False
644,3,17.613462,32.060314,False
645,3,15.54069,28.44169,False
646,3,16.127905,32.07124,False
647,11,15.755522,24.245222,False
648,3,15.4620075,32.31608,False
649,3,14.586982,31.897358,False
650,3,14.1319275,31.872572,False
651,11,13.460898,22.355762,False
652,11,13.769785,25.541157,False
653,11,13.36126,28.968517,False
654,11,14.095876,27.288252,False
655,11,12.805066,25.094118,False
656,11,11.064172,26.697472,False
657,11,11.537599,26.55042,False
658,11,11.420314,26.20074,False
659,11,11.386724,27.003704,False
660,11,10.953048,25.897095,False
661,11,11.521837,27.451887,False
662,11,10.205386,24.569708,False
663,11,11.648242,24.764545,False
664,3,11.606143,27.998032,False
665,11,11.672855,25.992083,False
666,11,10.743891,25.544893,False
667,11,11.332118,27.564528,False
668,11,10.969097,26.237728,False
669,11,11.948624,25.132568,False
670,11,10.765999,25.078535,False
671,11,11.680975,24.333004,False
672,11,11.133086,25.368702,False
673,11,12.273176,24.263952,False
674,11,11.262332,24.318357,False
675,11,11.776744,23.939007,False
676,11,12.404439,24.987644,False
677,11,11.724669,23.494287,False
678,11,12.398027,25.242086,False
679,11,12.022885,24.825308,False
680,11,12.281295,24.743158,False
681,11,11.303864,23.91041,False
682,11,12.137999,23.970068,False
683,11,12.437895,25.688711,False
684,11,11.36316,25.132069,False
685,11,11.845257,25.577187,False
686,11,13.520491,28.210043,False
687,11,12.783358,30.45133,False
688,11,14.013857,23.57293,False
689,11,12.758618,26.657442,False
690,11,14.792719,23.009283,False
691,11,14.147436,30.799995,False
692,11,13.213263,25.36772,False
693,11,14.639577,30.361553,False
694,11,13.924252,29.676256,False
695,11,14.0575075,22.8788,False
696,11,13.656401,24.273804,False
697,11,13.131684,25.969162,False
698,11,13.449127,22.835503,False
699,11,14.686247,23.441397,False
700,11,14.514927,22.713177,False
701,11,14.555686,24.700705,False
702,11,14.370064,26.05219,False
703,11,12.619305,25.102915,False
704,11,12.769663,25.303024,False
705,11,13.699759,23.25191,False
706,11,13.103354,30.040586,False
707,11,12.743618,25.656178,False
708,11,13.815945,22.448212,False
709,11,14.323602,28.9401,False
710,11,13.435318,25.083721,False
711,11,14.725607,24.039759,False
712,11,14.008092,30.633587,False
713,11,13.487833,26.880716,False
714,3,14.413461,31.980295,False
715,11,13.328776,27.710087,False
