FEWSNET_admin_code,cluster_id,latitude,longitude,is_outlier,cluster_id_original
448,3,19.001225,37.20283,False,3
449,3,15.718697,33.339375,False,3
450,3,16.417147,33.723686,False,3
451,3,18.889488,36.661003,False,3
452,3,17.808271,37.29148,False,3
453,3,18.215366,37.826996,False,3
454,3,14.893491,32.344067,False,3
455,3,12.588075,30.638655,False,3
456,3,15.240281,32.51332,False,3
457,3,16.425806,36.157513,False,3
458,3,18.407324,37.603607,False,3
459,3,15.244105,32.43419,False,3
460,3,12.911918,31.083607,False,3
461,3,14.735816,32.136658,False,3
462,3,13.073357,23.992437,False,3
463,11,13.322438,24.141432,False,11
464,0,13.283093,24.476358,False,0
465,11,12.972062,24.321379,False,11
466,11,13.138674,24.276752,False,11
467,3,13.819205,24.893873,False,3
468,3,12.956189,24.961355,False,3
469,3,13.0631,25.124292,False,3
470,3,13.350854,24.84039,False,3
471,3,19.172768,33.40649,False,3
472,3,17.131203,34.547173,False,3
473,3,19.16615,32.598736,False,3
474,3,19.561295,30.428644,False,3
475,3,16.673492,33.24224,False,3
476,3,18.176731,33.87732,False,3
477,3,15.847443,35.57076,False,3
478,3,18.494162,31.850492,False,3
479,3,15.921473,35.592133,False,3
480,3,16.14577,35.427837,False,3
481,3,16.622921,33.23525,False,3
482,3,11.784499,26.586777,False,3
483,3,12.645239,29.306019,False,3
484,3,11.717952,27.037735,False,3
485,3,12.039479,28.016441,False,3
486,3,12.920732,29.171133,False,3
487,3,11.9417305,26.77957,False,3
488,3,12.570976,29.825077,False,3
489,3,12.666575,28.439302,False,3
490,3,11.821668,28.15128,False,3
491,3,12.113204,28.92853,False,3
492,3,12.316413,26.529745,False,3
493,3,12.342857,29.563036,False,3
494,3,12.280348,27.50243,False,3
495,3,12.964993,29.856651,False,3
496,3,12.711442,27.69556,False,3
497,3,20.304026,33.18598,False,3
498,3,17.916563,30.81518,False,3
499,3,19.95422,32.60645,False,3
500,3,19.597755,30.690086,False,3
501,3,20.001572,34.713192,False,3
502,3,18.064932,29.040989,False,3
503,3,18.5049,25.759878,False,3
504,3,18.181849,32.452477,False,3
505,3,18.36572,32.75287,False,3
506,3,20.130983,29.061176,False,3
507,3,19.233942,29.637783,False,3
508,3,21.833502,35.792976,False,3
509,3,21.242338,28.701336,False,3
510,3,21.133375,34.946163,False,3
511,3,18.530079,31.954624,False,3
512,3,10.69034,31.537252,False,3
513,3,12.262961,30.829323,False,3
514,3,9.786352,28.413546,False,3
515,3,13.073192,22.341671,False,3
516,0,10.505749,29.971836,False,0
517,3,10.258597,28.82758,False,3
518,3,11.42519,29.393118,False,3
519,0,10.13855,30.824322,False,0
520,3,10.053727,27.745573,False,3
521,3,12.397331,30.025286,False,3
522,3,9.534218,24.12255,False,3
523,3,12.450569,30.846018,False,3
524,3,11.710313,31.102856,False,3
525,3,11.316551,29.823736,False,3
526,3,10.475756,25.648731,False,3
527,3,12.761663,22.736794,False,3
528,3,10.009061,26.747498,False,3
529,3,12.889143,22.044027,False,3
530,3,11.877867,22.804497,False,3
531,3,10.536382,25.136292,False,3
532,3,10.778128,24.514847,False,3
533,0,11.516829,30.059305,False,0
534,0,11.91366,29.506012,False,0
535,3,12.240615,22.600317,False,3
536,0,10.708487,31.105988,False,0
537,3,11.972321,30.00157,False,3
538,3,12.675686,22.454165,False,3
539,0,11.1509075,30.54495,False,0
540,3,11.096904,29.518297,False,3
541,3,10.957962,24.2765,False,3
542,3,10.538773,29.38459,False,3
543,3,12.991795,22.67393,False,3
544,3,11.55043,23.298336,False,3
545,3,10.970621,23.512405,False,3
546,0,10.544614,30.408125,False,0
547,3,11.097475,24.751205,False,3
548,3,10.55345,23.7635,False,3
549,3,11.377412,23.095327,False,3
550,3,12.7346115,31.261826,False,3
551,3,12.525248,31.586079,False,3
552,3,12.597099,33.872375,False,3
553,3,11.353068,31.935728,False,3
554,3,11.9530115,30.792803,False,3
555,3,12.526836,33.43812,False,3
556,3,12.732616,34.805042,False,3
557,3,12.674098,32.985077,False,3
