name,arm,variant,year,month,forecasting_scope,horizon_months,target_month,map_roles,status,reason,real_fitting_rows,real_validation_rows,labeled_target_rows,n_terminal_partitions,f1(1),f1_base(1),seconds
GeoRF-ABCDE_2015_07_fs2,ABCDE,GeoRF-ABCDE,2015,7,2,8,2015-07,['calibration'],completed,,43879,14576,5009,1,0.02877697841726619,0.02877697841726619,28.57
GeoRF-ABCDE_2015_07_fs3,ABCDE,GeoRF-ABCDE,2015,7,3,12,2015-07,['calibration'],completed,,38869,14576,5009,6,0.0072992700729927005,0.0,40.29
GeoRF-ABCDE_2015_10_fs1,ABCDE,GeoRF-ABCDE,2015,10,1,4,2015-10,['calibration'],completed,,44030,14727,5009,1,0.1997503121098627,0.1997503121098627,29.78
GeoRF-ABCDE_2015_10_fs2,ABCDE,GeoRF-ABCDE,2015,10,2,8,2015-10,['calibration'],completed,,43880,14726,5009,5,0.013831258644536654,0.0110803324099723,42.43
GeoRF-ABCDE_2015_10_fs3,ABCDE,GeoRF-ABCDE,2015,10,3,12,2015-10,['calibration'],completed,,38870,14576,5009,1,0.0,0.0,24.57
GeoRF-ABCDE_2016_02_fs1,ABCDE,GeoRF-ABCDE,2016,2,1,4,2016-02,"['calibration', 'selection']",completed,,39322,14727,5163,1,0.2738336713995943,0.2738336713995943,25.2
GeoRF-ABCDE_2016_02_fs2,ABCDE,GeoRF-ABCDE,2016,2,2,8,2016-02,"['calibration', 'selection']",completed,,44030,14727,5163,1,0.009367681498829038,0.009367681498829038,29.28
GeoRF-ABCDE_2016_02_fs3,ABCDE,GeoRF-ABCDE,2016,2,3,12,2016-02,"['calibration', 'selection']",completed,,43880,14726,5163,7,0.002350176263219741,0.0,43.86
GeoRF-ABCDE_2016_06_fs1,ABCDE,GeoRF-ABCDE,2016,6,1,4,2016-06,"['calibration', 'selection']",completed,,39468,14726,5162,1,0.42085661080074493,0.42085661080074493,26.93
GeoRF-ABCDE_2016_06_fs2,ABCDE,GeoRF-ABCDE,2016,6,2,8,2016-06,"['calibration', 'selection']",completed,,39319,14726,5162,1,0.2354188759278897,0.2354188759278897,27.67
GeoRF-ABCDE_2016_06_fs3,ABCDE,GeoRF-ABCDE,2016,6,3,12,2016-06,"['calibration', 'selection']",completed,,44028,14726,5162,1,0.014336917562724014,0.014336917562724014,29.57
GeoRF-ABCDE_2016_10_fs1,ABCDE,GeoRF-ABCDE,2016,10,1,4,2016-10,"['calibration', 'selection']",completed,,39598,14866,5359,1,0.5427927927927928,0.5427927927927928,27.54
GeoRF-ABCDE_2016_10_fs2,ABCDE,GeoRF-ABCDE,2016,10,2,8,2016-10,"['calibration', 'selection']",completed,,39444,14717,5359,1,0.4300441826215023,0.4300441826215023,26.41
GeoRF-ABCDE_2016_10_fs3,ABCDE,GeoRF-ABCDE,2016,10,3,12,2016-10,"['calibration', 'selection']",completed,,39295,14717,5359,4,0.18761061946902655,0.18761061946902655,38.31
