period,horizon_months,cohort,dimension,assignment_source,arm,n_observations,n_areas,n_countries,n_positive_truth,prevalence,predicted_positives,tp,fp,fn,tn,f1,precision,recall,f1_reason,precision_reason,recall_reason
main,12,E_all,assignment_provenance,unresolved,pooled_rf,827,502,20,343,0.4147521160822249,447,262,185,81,299,0.6632911392405063,0.5861297539149888,0.7638483965014577,,,
main,12,E_all,assignment_provenance,unresolved,xgb,827,502,20,343,0.4147521160822249,475,264,211,79,273,0.6454767726161369,0.5557894736842105,0.7696793002915452,,,
main,12,E_persist,assignment_provenance,learned,partitioned_rf,7904,3129,45,2779,0.35159412955465585,3107,1990,1117,789,4008,0.6761807679238871,0.6404892178950756,0.716084922634041,,,
main,12,E_persist,assignment_provenance,learned,pooled_rf,7904,3129,45,2779,0.35159412955465585,3025,1929,1096,850,4029,0.6647139903514817,0.6376859504132232,0.6941345807844549,,,
main,12,E_persist,assignment_provenance,learned,xgb,7904,3129,45,2779,0.35159412955465585,3306,2103,1203,676,3922,0.6912078882497946,0.6361161524500908,0.7567470313062252,,,
main,12,E_persist,assignment_provenance,learned,persistence,7904,3129,45,2779,0.35159412955465585,3127,2055,1072,724,4053,0.6959024720623095,0.6571794051806844,0.7394746311622886,,,
main,12,E_persist,assignment_provenance,nearest_donor,partitioned_rf,3896,1961,32,1555,0.3991273100616016,2052,1166,886,389,1455,0.6465206542833379,0.5682261208576999,0.74983922829582,,,
main,12,E_persist,assignment_provenance,nearest_donor,pooled_rf,3896,1961,32,1555,0.3991273100616016,2164,1198,966,357,1375,0.6442592094649099,0.5536044362292052,0.7704180064308682,,,
main,12,E_persist,assignment_provenance,nearest_donor,xgb,3896,1961,32,1555,0.3991273100616016,2266,1262,1004,293,1337,0.6605600628107825,0.5569285083848191,0.8115755627009646,,,
main,12,E_persist,assignment_provenance,nearest_donor,persistence,3896,1961,32,1555,0.3991273100616016,1772,1068,704,487,1637,0.6420198376916141,0.6027088036117382,0.6868167202572347,,,
main,12,E_persist,assignment_provenance,unresolved,partitioned_rf,604,434,19,246,0.40728476821192056,301,186,115,60,243,0.680073126142596,0.6179401993355482,0.7560975609756098,,,
main,12,E_persist,assignment_provenance,unresolved,pooled_rf,604,434,19,246,0.40728476821192056,301,186,115,60,243,0.680073126142596,0.6179401993355482,0.7560975609756098,,,
main,12,E_persist,assignment_provenance,unresolved,xgb,604,434,19,246,0.40728476821192056,315,187,128,59,230,0.6666666666666666,0.5936507936507937,0.7601626016260162,,,
main,12,E_persist,assignment_provenance,unresolved,persistence,604,434,19,246,0.40728476821192056,250,165,85,81,273,0.6653225806451613,0.66,0.6707317073170732,,,
