FEWSNET_admin_code,lat,lon,pixel_row,pixel_col,coastline_dist,validity_reason
1084,6.662191224710867,10.805794268428542,8333,19080,-305.0,valid_pixel
1085,6.260966960716525,11.443436223014247,8373,19144,-306.0,valid_pixel
1086,5.902162420785151,10.449420770104464,8409,19044,-214.0,valid_pixel
1087,5.66297354097982,10.98101103516569,8433,19098,-222.0,valid_pixel
1088,4.022775456282546,11.37673360264058,8597,19137,-173.0,valid_pixel
1089,3.795013976339279,11.611143214682654,8620,19161,-191.0,valid_pixel
1090,3.774088175843523,11.353426481740089,8622,19135,-163.0,valid_pixel
1091,3.8536766406008303,11.50029914841446,8614,19150,-181.0,valid_pixel
1092,4.0711431440049735,9.7298658030119,8592,18972,-2.0,valid_pixel
1093,5.972175570599395,9.299791479933605,8402,18929,-145.0,valid_pixel
1094,6.622984250822148,10.068695727961206,8337,19006,-249.0,valid_pixel
1095,5.673995249530012,10.312723021237096,8432,19031,-185.0,valid_pixel
1096,6.363491780702258,10.354807539749997,8363,19035,-246.0,valid_pixel
1097,6.2033317809716655,10.722215727302755,8379,19072,-257.0,valid_pixel
1098,6.481829306650877,10.796989715823306,8351,19079,-288.0,valid_pixel
1099,5.145327544689741,10.171805881592658,8485,19017,-125.0,valid_pixel
1100,5.29639393188856,10.343114267271616,8470,19034,-148.0,valid_pixel
1101,5.338412310364227,10.47328802626776,8466,19047,-159.0,valid_pixel
1102,5.627542247758026,9.961272365325096,8437,18996,-159.0,valid_pixel
1103,4.85742961360673,10.8130443394247,8514,19081,-147.0,valid_pixel
1104,6.371202613601707,10.080282767896389,8362,19008,-227.0,valid_pixel
1105,5.409015782554599,10.075070418139465,8459,19007,-148.0,valid_pixel
1106,5.977789026877616,10.147899327751928,8402,19014,-199.0,valid_pixel
1107,5.516193118529625,10.445270128622976,8448,19044,-175.0,valid_pixel
1108,5.997316731217588,9.888857944637897,8400,18988,-181.0,valid_pixel
1109,5.06214083232201,10.578810762307985,8493,19057,-142.0,valid_pixel
1110,6.033687984931621,10.51460154698626,8396,19051,-230.0,valid_pixel
1111,5.5489646856050365,10.654723701534474,8445,19065,-190.0,valid_pixel
1112,13.3689028786015,39.876095859392905,7663,21987,-176.0,valid_pixel
1113,13.35984045150939,39.79135200244519,7664,21979,-180.0,valid_pixel
1114,9.808575628993884,37.52097521589443,8019,21752,-579.0,valid_pixel
1115,9.310440912680257,42.12274774398032,8068,22212,-244.0,valid_pixel
1116,6.4753270913144885,42.69828761048813,8352,22269,-471.0,valid_pixel
1117,6.355039513513061,38.01680104367176,8364,21801,-757.0,valid_pixel
1118,9.724820198895726,37.35237226244742,8027,21735,-600.0,valid_pixel
1119,9.599579619829276,36.835178687628286,8040,21683,-658.0,valid_pixel
1120,6.6467051110966295,37.845820425582765,8335,21784,-746.0,valid_pixel
1121,13.077398858378755,38.88136361149868,7692,21888,-240.0,valid_pixel
1122,13.363992031371724,38.886203170957,7663,21888,-211.0,valid_pixel
1123,8.310922327756662,37.622607876263565,8168,21762,-644.0,valid_pixel
1124,13.633332661405236,38.99349532746928,7636,21899,-178.0,valid_pixel
1125,9.608611778947765,39.23336856781737,8039,21923,-418.0,valid_pixel
1126,7.862697611486042,34.53327668402694,8213,21453,-966.0,valid_pixel
1127,9.336159671716777,42.11304368530463,8066,22211,-242.0,valid_pixel
1128,9.668009364124066,37.98160571870494,8033,21798,-538.0,valid_pixel
1129,8.757486206960287,39.01644298902154,8124,21901,-492.0,valid_pixel
1130,6.9894991703837,39.52965245619817,8301,21952,-600.0,valid_pixel
1131,5.5067618311762985,43.46713850905688,8449,22346,-436.0,valid_pixel
1132,8.467509865355476,39.25788305427047,8153,21925,-493.0,valid_pixel
1133,8.52412654313425,39.27158984578186,8147,21927,-487.0,valid_pixel
1134,7.821025121574494,38.66730846402528,8217,21866,-589.0,valid_pixel
1135,11.26969133170224,40.43324975131524,7873,22043,-230.0,valid_pixel
1136,9.427537979347422,38.41699038456836,8057,21841,-506.0,valid_pixel
1137,13.376595290735388,37.97917994568067,7662,21797,-267.0,valid_pixel
1138,9.034815522246712,38.72783596785887,8096,21872,-499.0,valid_pixel
1139,9.588859714614513,41.860394756506565,8041,22186,-223.0,valid_pixel
1140,13.82442425930349,38.62074065484017,7617,21862,-183.0,valid_pixel
1141,11.267256471403122,37.48964111762503,7873,21748,-487.0,valid_pixel
1142,14.317571375200714,38.15167710042044,7568,21815,-189.0,valid_pixel
1143,14.274871093233982,39.4657179305545,7572,21946,-93.0,valid_pixel
1144,13.244339958726776,39.503346602200914,7675,21950,-202.0,valid_pixel
1145,14.53364067068823,38.02687428915938,7546,21802,-190.0,valid_pixel
1146,7.247571963569553,37.99516954633602,8275,21799,-687.0,valid_pixel
1147,12.123140212306197,37.77777056331217,7787,21777,-390.0,valid_pixel
1148,7.262060908663469,36.552478942266426,8273,21655,-807.0,valid_pixel
1149,5.953324069996038,38.99827187797118,8404,21899,-727.0,valid_pixel
1150,5.8832490894414695,38.98363430357598,8411,21898,-735.0,valid_pixel
1151,14.175319581892891,38.93224958509889,7582,21893,-132.0,valid_pixel
1152,14.166651185029504,38.8837490520011,7583,21888,-136.0,valid_pixel
1153,11.304884679883102,41.686466076999416,7869,22168,-95.0,valid_pixel
1154,10.044132021287062,41.04879216603408,7995,22104,-230.0,valid_pixel
1155,13.558462044082592,40.72080089302658,7644,22072,-110.0,valid_pixel
1156,7.319267413143685,39.78439601105857,8268,21978,-554.0,valid_pixel
1157,7.855365151954613,36.58452977870391,8214,21658,-768.0,valid_pixel
1158,5.483280256354106,38.83665693333205,8451,21883,-744.0,valid_pixel
1159,13.677415007971575,39.67749485097265,7632,21967,-151.0,valid_pixel
1160,14.285624298787225,39.14847991853448,7571,21914,-108.0,valid_pixel
1161,14.404012733952296,38.93932832852387,7559,21893,-113.0,valid_pixel
1162,8.772044946128466,38.81765353022362,8122,21881,-508.0,valid_pixel
1163,8.897209362803398,38.80463556138009,8110,21880,-501.0,valid_pixel
1164,7.959825296879294,33.27664690728813,8204,21327,-1057.0,valid_pixel
1165,12.417624294073343,39.56392346515909,7758,21956,-285.0,valid_pixel
1166,10.814272184129983,39.61299790098084,7918,21961,-328.0,valid_pixel
1167,8.121672111847404,35.51822734109816,8187,21551,-856.0,valid_pixel
1168,9.207476677284651,39.11888906198824,8079,21911,-453.0,valid_pixel
1169,10.057354933560086,38.997514770581134,7994,21899,-419.0,valid_pixel
1170,6.565531464977621,38.302500682537165,8343,21830,-718.0,valid_pixel
1171,6.60935465867114,38.43624825514077,8339,21843,-706.0,valid_pixel
1172,6.6058581401252745,38.419869633214695,8339,21841,-707.0,valid_pixel
1173,11.936120839098546,36.74158911480838,7806,21674,-475.0,valid_pixel
1174,8.59430862192415,35.780136657053184,8140,21578,-807.0,valid_pixel
1175,7.993935129319034,38.17949701829773,8200,21817,-617.0,valid_pixel
1176,5.5734181142851815,37.15991236171263,8442,21715,-884.0,valid_pixel
1177,5.787619976668106,37.815182822888936,8421,21781,-819.0,valid_pixel
1178,11.50201806841686,39.49509656974431,7849,21949,-330.0,valid_pixel
1179,8.976595179107077,37.853456569002006,8102,21785,-584.0,valid_pixel
1180,9.041646268824657,37.85736765894371,8095,21785,-581.0,valid_pixel
1181,7.830234151965328,37.724620654944495,8216,21772,-666.0,valid_pixel
1182,8.55779927855451,37.69502444409463,8144,21769,-623.0,valid_pixel
1183,9.199115022528892,40.21341137043021,8080,22021,-361.0,valid_pixel
1184,7.903227268107535,40.177966836731926,8209,22017,-476.0,valid_pixel
1185,9.308168349689105,42.17588035990583,8069,22217,-244.0,valid_pixel
1186,10.120986341306974,37.0078638024731,7987,21700,-623.0,valid_pixel
1187,7.636691152648575,37.9852448842763,8236,21798,-658.0,valid_pixel
1188,6.178549175512133,38.78242152046106,8382,21878,-720.0,valid_pixel
1189,8.71351160630478,40.20201351657749,8128,22020,-402.0,valid_pixel
1190,7.732912615626245,35.463965122388785,8226,21546,-881.0,valid_pixel
1191,10.182059016431658,37.88300730676529,7981,21788,-529.0,valid_pixel
1192,8.60348600313771,34.52627839149679,8139,21452,-914.0,valid_pixel
1193,7.359442070797923,37.86122423515379,8264,21786,-689.0,valid_pixel
1194,9.45964874583731,39.45770061551293,8054,21945,-407.0,valid_pixel
1195,11.821823480746083,39.038149225916094,7817,21903,-367.0,valid_pixel
1196,10.681010745002842,36.7518020037698,7931,21675,-584.0,valid_pixel
1197,9.558132937922435,39.77663303438425,8044,21977,-372.0,valid_pixel
1198,10.601688522331797,39.803547576046114,7939,21980,-314.0,valid_pixel
1199,9.036550623659464,38.75683717874239,8096,21875,-496.0,valid_pixel
1200,8.700267130192323,43.37844853319863,8129,22337,-216.0,valid_pixel
1201,6.039703299197823,37.56300615751174,8396,21756,-816.0,valid_pixel
1202,5.949041035627381,37.55902775192265,8405,21755,-824.0,valid_pixel
1203,6.671197926596737,38.72892096262076,8332,21872,-680.0,valid_pixel
1204,7.066371249869326,37.70624974680257,8293,21770,-724.0,valid_pixel
1205,4.847686509127868,38.86673973942137,8515,21886,-693.0,valid_pixel
1206,10.941479049548413,39.96998714703446,7905,21996,-287.0,valid_pixel
1207,9.491642407348529,39.87062529045839,8050,21987,-367.0,valid_pixel
1208,6.355350824326751,39.01184630876703,8364,21901,-689.0,valid_pixel
1209,7.332749026792413,38.66621335090554,8266,21866,-628.0,valid_pixel
1210,7.451029078712008,38.65281651634738,8254,21865,-619.0,valid_pixel
1211,10.544873424511872,40.011136574461176,7945,22001,-295.0,valid_pixel
1212,11.552896769440611,41.47490479892095,7844,22147,-114.0,valid_pixel
1213,11.612497883506611,41.416090514033854,7838,22141,-120.0,valid_pixel
1214,8.531087285760854,40.06005655870722,8146,22006,-427.0,valid_pixel
1215,7.93748196110912,39.13427541718138,8206,21913,-544.0,valid_pixel
1216,9.571585041878718,41.78341761953903,8042,22178,-228.0,valid_pixel
1217,14.040244808343315,37.90181623107915,7595,21790,-227.0,valid_pixel
1218,9.34376061164733,39.61533354246426,8065,21961,-400.0,valid_pixel
1219,9.992263168074771,34.47588124422032,8000,21447,-801.0,valid_pixel
1220,10.348843499852212,39.96502086957773,7965,21996,-309.0,valid_pixel
1221,7.339426729789039,38.21051410796952,8266,21821,-662.0,valid_pixel
1222,13.92146008010324,39.74951910290464,7607,21974,-123.0,valid_pixel
1223,13.868393033119986,39.73715440426632,7613,21973,-130.0,valid_pixel
1224,10.221094936185224,38.00119217602075,7977,21800,-515.0,valid_pixel
1225,8.085764587742952,44.17077638257688,8191,22417,-257.0,valid_pixel
1226,9.09719375150745,40.02553533273235,8090,22002,-384.0,valid_pixel
1227,8.996877684262223,40.1698719948762,8100,22016,-381.0,valid_pixel
1228,9.60468403927895,43.1317641375897,8039,22313,-150.0,valid_pixel
1229,9.355744856826211,42.0552184405339,8064,22205,-241.0,valid_pixel
1230,12.048898707998696,40.3162876153144,7795,22031,-245.0,valid_pixel
1231,13.63822544118729,37.12820535992631,7636,21712,-322.0,valid_pixel
1232,14.12174379658952,38.72738438184636,7587,21872,-151.0,valid_pixel
1233,10.84517567123314,36.83198089900973,7915,21683,-564.0,valid_pixel
1234,9.131485032203743,35.312267062225814,8086,21531,-815.0,valid_pixel
1235,10.67350485044618,42.526683979171096,7932,22252,-88.0,valid_pixel
1236,12.550379344906004,37.065143350906666,7744,21706,-401.0,valid_pixel
1237,7.134139403405484,42.405083785855695,8286,22240,-419.0,valid_pixel
1238,8.747282721346213,42.571618529399984,8125,22257,-263.0,valid_pixel
1239,8.520050093066509,42.31815714208241,8147,22231,-299.0,valid_pixel
1240,9.224307003155412,42.33257745655025,8077,22233,-239.0,valid_pixel
1241,9.446380729258545,35.09674180689645,8055,21509,-802.0,valid_pixel
1242,8.473117173637464,36.38251087489611,8152,21638,-753.0,valid_pixel
1243,11.584031515573727,37.3887789495483,7841,21738,-463.0,valid_pixel
1244,11.56881460341656,37.35615882007598,7843,21735,-467.0,valid_pixel
1245,9.095934074440851,37.15408967519862,8090,21715,-647.0,valid_pixel
1246,9.786972320115058,34.702258248550784,8021,21470,-801.0,valid_pixel
1247,10.971666417283924,36.911074513384,7902,21691,-548.0,valid_pixel
1248,4.692307673381896,42.70362007902675,8530,22270,-402.0,valid_pixel
1249,6.281740177954484,36.55980637384411,8371,21655,-876.0,valid_pixel
1250,10.02815694790541,37.71666910015086,7997,21771,-552.0,valid_pixel
1251,9.743878519265262,39.53154831385709,8025,21953,-382.0,valid_pixel
1252,11.161630780129345,40.05626940584157,7883,22005,-273.0,valid_pixel
1253,11.192419010808614,40.01491291761023,7880,22001,-276.0,valid_pixel
1254,6.814363045811683,37.61465854929749,8318,21761,-750.0,valid_pixel
1255,10.452580030375456,38.20067315908298,7954,21820,-487.0,valid_pixel
1256,8.091272697041271,35.71043877040618,8190,21571,-838.0,valid_pixel
1257,8.659262578298389,38.24461101348311,8134,21824,-566.0,valid_pixel
1258,8.451591031365519,36.34874604866685,8154,21634,-758.0,valid_pixel
1259,9.063957223852103,41.63894802530145,8093,22163,-286.0,valid_pixel
1260,8.904986175400488,40.77533694183516,8109,22077,-347.0,valid_pixel
1261,9.335816589102704,34.54311663268714,8066,21454,-850.0,valid_pixel
1262,7.530971733190115,39.25104807570604,8246,21925,-569.0,valid_pixel
1263,7.703236232810778,40.057782250064506,8229,22005,-501.0,valid_pixel
1264,5.451279546186806,36.66649262961348,8454,21666,-916.0,valid_pixel
1265,6.53206032409762,38.84512024867937,8346,21884,-684.0,valid_pixel
1266,13.961686358988484,40.18191979126459,7603,22018,-104.0,valid_pixel
1267,6.711996698455468,40.16450169352293,8328,22016,-590.0,valid_pixel
1268,9.187796762854653,39.68528303240392,8081,21968,-405.0,valid_pixel
1269,9.11706286966768,38.95238994364041,8088,21895,-473.0,valid_pixel
1270,6.164222634009565,43.19320134220316,8383,22319,-486.0,valid_pixel
1271,6.342774248415254,35.23859720761249,8365,21523,-985.0,valid_pixel
1272,13.23978437320004,38.457988709493705,7676,21845,-247.0,valid_pixel
1273,10.833861519892809,37.753792703223525,7916,21775,-516.0,valid_pixel
1274,13.007291452427795,41.38736258410248,7699,22138,-105.0,valid_pixel
1275,9.350005998623754,36.95957038257439,8064,21695,-656.0,valid_pixel
1276,6.9387896470657,38.20901508163191,8306,21820,-695.0,valid_pixel
1277,8.381478437933723,43.297656625324336,8161,22329,-251.0,valid_pixel
1278,10.128791037367208,35.11448509036013,7987,21511,-743.0,valid_pixel
1279,8.430262380179828,35.53031498714813,8156,21553,-839.0,valid_pixel
1280,5.734164313565887,38.56969097007925,8426,21856,-774.0,valid_pixel
1281,7.123847078515798,38.46181233856402,8287,21846,-660.0,valid_pixel
1282,8.748988119481153,38.97125059033996,8125,21897,-496.0,valid_pixel
1283,7.372049389228056,35.67350150592609,8262,21567,-881.0,valid_pixel
1284,9.575757334732945,41.99968284571838,8042,22199,-220.0,valid_pixel
1285,14.269124618923382,39.2895490649707,7573,21928,-102.0,valid_pixel
1286,7.023218116408728,43.92812040476063,8297,22392,-376.0,valid_pixel
1287,6.9529432806243605,37.86171415634208,8304,21786,-719.0,valid_pixel
1288,9.285456163686984,35.505824365269675,8071,21550,-789.0,valid_pixel
1289,9.401166623623888,35.63352431368968,8059,21563,-770.0,valid_pixel
1290,8.6133169748469,40.74787361686536,8138,22074,-376.0,valid_pixel
1291,7.630451280179278,46.66202260692239,8236,22666,-298.0,valid_pixel
1292,5.7839413522188,36.58629887595126,8421,21658,-911.0,valid_pixel
1293,4.4162890254828175,41.30106751798984,8558,22130,-474.0,valid_pixel
1294,8.98027715448927,38.83906631880759,8101,21883,-492.0,valid_pixel
1295,7.107836619888951,37.552738812172535,8289,21755,-733.0,valid_pixel
1296,7.074691504429728,37.71012295837865,8292,21771,-722.0,valid_pixel
1297,6.501879311740645,38.71180727629618,8349,21871,-695.0,valid_pixel
1298,8.915871741945642,37.038532715896736,8108,21703,-667.0,valid_pixel
1299,7.269602473336132,36.24392377404025,8273,21624,-835.0,valid_pixel
1300,6.120936265754738,37.33456359990998,8387,21733,-826.0,valid_pixel
1301,8.316524372437817,38.93013817010905,8168,21893,-530.0,valid_pixel
1302,12.882558233899736,39.34054681888741,7711,21934,-245.0,valid_pixel
1303,8.30701396810512,36.651962712787295,8169,21665,-736.0,valid_pixel
1304,6.529359869483063,37.65664339104474,8347,21765,-770.0,valid_pixel
1305,6.365459569272651,38.618503533837945,8363,21861,-714.0,valid_pixel
1306,10.74965285742848,38.69526627722578,7925,21869,-427.0,valid_pixel
1307,6.919152266461144,38.338058641858176,8308,21833,-687.0,valid_pixel
1308,8.639811671594313,39.54088129277873,8136,21954,-457.0,valid_pixel
1309,8.280700279071043,37.32663681154288,8171,21732,-674.0,valid_pixel
1310,12.171375597568929,38.71741250005893,7782,21871,-339.0,valid_pixel
1311,8.322410999585985,38.55234075897618,8167,21855,-561.0,valid_pixel
1312,6.2842370407000425,38.39391274102314,8371,21839,-736.0,valid_pixel
1313,5.645248566491136,38.23860596684261,8435,21823,-802.0,valid_pixel
1314,5.64861867745695,38.31266598336472,8435,21831,-797.0,valid_pixel
1315,10.54513524159616,35.956896543241285,7945,21595,-648.0,valid_pixel
1316,6.275624638777607,36.81163792661772,8372,21681,-855.0,valid_pixel
1317,6.626649539144413,38.85385419598368,8337,21885,-676.0,valid_pixel
1318,9.053817086641915,38.63965448873753,8094,21863,-506.0,valid_pixel
1319,10.537806426973074,37.04835224604194,7946,21704,-581.0,valid_pixel
1320,8.328262247649002,35.1283529467267,8167,21512,-885.0,valid_pixel
1321,10.70576154745413,37.06476306540724,7929,21706,-564.0,valid_pixel
1322,5.48153816233786,37.77680689034351,8451,21777,-830.0,valid_pixel
1323,7.603850996565892,43.616694248909454,8239,22361,-320.0,valid_pixel
1324,8.306216116373836,41.14008118015669,8169,22114,-385.0,valid_pixel
1325,6.627121792685313,38.58981052753144,8337,21858,-694.0,valid_pixel
1326,8.119426578607934,38.38468446531351,8188,21838,-590.0,valid_pixel
1327,6.4281252160378095,38.855056726383246,8357,21885,-693.0,valid_pixel
1328,10.957766078819729,36.5074399465958,7904,21650,-575.0,valid_pixel
1329,5.298138581813944,41.6775618637606,8470,22167,-523.0,valid_pixel
1330,8.14680690539489,37.82687129641504,8185,21782,-637.0,valid_pixel
1331,6.006238213132792,38.15406727372974,8399,21815,-777.0,valid_pixel
1332,9.055225392641296,37.4082511081694,8094,21740,-624.0,valid_pixel
1333,7.141863353701819,35.81770785517741,8285,21581,-882.0,valid_pixel
1334,6.243838843995073,37.57768642308654,8375,21757,-798.0,valid_pixel
1335,6.237995450178563,37.56060094621248,8376,21756,-800.0,valid_pixel
1336,12.484018387206763,39.75372908802176,7751,21975,-264.0,valid_pixel
1337,6.910910927954508,36.36719333810168,8308,21636,-847.0,valid_pixel
1338,11.584564546590126,40.22717926268189,7841,22022,-250.0,valid_pixel
1339,14.311618255411828,38.57312153950739,7568,21857,-150.0,valid_pixel
1340,12.61159766641323,37.06154611331361,7738,21706,-396.0,valid_pixel
1341,12.604903055053766,36.87448503736013,7739,21687,-412.0,valid_pixel
1342,9.600771497219428,42.6236146276407,8039,22262,-187.0,valid_pixel
1343,6.491624438985038,39.06043364924095,8350,21906,-674.0,valid_pixel
1344,6.454084228915975,38.65248782252016,8354,21865,-704.0,valid_pixel
1345,9.078965528445831,40.867075705150384,8092,22086,-326.0,valid_pixel
1346,9.070333152947022,40.82823759162698,8092,22082,-329.0,valid_pixel
1347,8.112515050831739,39.97300822496309,8188,21997,-470.0,valid_pixel
1348,9.381495352340616,37.32833317375228,8061,21732,-617.0,valid_pixel
1349,8.390848916228824,36.13873147750263,8160,21613,-782.0,valid_pixel
1350,8.354741898433442,37.15775795595902,8164,21715,-685.0,valid_pixel
1351,6.586618181594695,38.33598676450532,8341,21833,-715.0,valid_pixel
1352,6.063754697641751,38.26851265375767,8393,21826,-764.0,valid_pixel
1353,8.896589256789467,36.13249622772465,8110,21613,-758.0,valid_pixel
1354,9.361839631808143,37.86173455098859,8063,21786,-564.0,valid_pixel
1355,13.052819849845797,37.68378912052749,7694,21768,-314.0,valid_pixel
1356,12.980846028732488,37.76262264717837,7701,21776,-314.0,valid_pixel
1357,8.706183646088734,36.28866701095766,8129,21628,-752.0,valid_pixel
1358,6.5141201847540735,38.97598828758801,8348,21897,-678.0,valid_pixel
1359,10.518792174572932,40.36551486861877,7948,22036,-261.0,valid_pixel
1360,8.93080609813966,35.20097493638237,8106,21520,-840.0,valid_pixel
1361,6.7494342816573285,38.40951667575134,8325,21840,-696.0,valid_pixel
1362,9.025045089047351,35.06064030642454,8097,21506,-841.0,valid_pixel
1363,7.764810676556041,38.28049013214388,8223,21828,-624.0,valid_pixel
1364,14.296119319590092,40.0712958042191,7570,22007,-71.0,valid_pixel
1365,6.260835002615188,38.52315711659907,8373,21852,-729.0,valid_pixel
1366,7.357613719236242,37.95706821159318,8264,21795,-682.0,valid_pixel
1367,6.991478064570363,37.88768681143686,8300,21788,-715.0,valid_pixel
1368,7.047099522109122,37.85987396656562,8295,21785,-713.0,valid_pixel
1369,6.947523957806291,37.660142618223176,8305,21766,-736.0,valid_pixel
1370,6.880158049057175,37.93360645033957,8311,21793,-720.0,valid_pixel
1371,6.584469800253041,43.48770804000874,8341,22348,-433.0,valid_pixel
1372,11.226917947551067,36.77062052798209,7877,21677,-534.0,valid_pixel
1373,11.262754218170215,36.84561178050911,7873,21684,-525.0,valid_pixel
1374,11.371907933030014,36.02500498801316,7862,21602,-574.0,valid_pixel
1375,7.69000761529081,45.66859347161199,8230,22566,-310.0,valid_pixel
1376,8.755299585586299,37.28995819575809,8124,21728,-651.0,valid_pixel
1377,13.53029425446478,36.72295110479844,7646,21672,-366.0,valid_pixel
1378,6.289603997649624,37.29725308798287,8371,21729,-816.0,valid_pixel
1379,6.488806985513234,38.432452650192495,8351,21843,-716.0,valid_pixel
1380,6.826841088547082,38.21899544014233,8317,21821,-703.0,valid_pixel
1381,6.441770939177195,38.36015098143767,8355,21836,-724.0,valid_pixel
1382,7.256955520945932,45.34819685309936,8274,22534,-351.0,valid_pixel
1383,8.61918455612242,35.37784421497737,8138,21537,-847.0,valid_pixel
1384,8.465366059981276,40.46914156861337,8153,22046,-406.0,valid_pixel
1385,8.427503679808162,44.48149776956737,8157,22448,-216.0,valid_pixel
1386,4.678801482746213,36.10411683675412,8532,21610,-899.0,valid_pixel
1387,10.719534668538143,40.28594618669923,7928,22028,-261.0,valid_pixel
1388,6.652593574962903,40.82682012841806,8334,22082,-563.0,valid_pixel
1389,8.790880805299699,38.13297738316784,8120,21813,-568.0,valid_pixel
1390,11.473612575310668,38.839016933228365,7852,21883,-402.0,valid_pixel
1391,6.521325594502319,38.82708646302444,8347,21882,-686.0,valid_pixel
1392,13.231611162261403,37.80308689215816,7676,21780,-291.0,valid_pixel
1393,13.15032020016442,37.8975631403558,7684,21789,-291.0,valid_pixel
1394,10.467455105196386,36.21359323394263,7953,21621,-638.0,valid_pixel
1395,10.543835424977292,37.99329492207671,7945,21799,-507.0,valid_pixel
1396,6.079285210481248,44.36665812143858,8392,22436,-413.0,valid_pixel
1397,9.66437275023697,39.52583640734514,8033,21952,-388.0,valid_pixel
1398,10.23348480006989,37.322246079034336,7976,21732,-586.0,valid_pixel
1399,9.65994522194349,38.85304449809878,8034,21885,-452.0,valid_pixel
1400,10.32713994199165,37.72871685774323,7967,21772,-541.0,valid_pixel
1401,11.86289072422338,38.02120426932344,7813,21802,-401.0,valid_pixel
1402,11.47626327166768,36.84202023787782,7852,21684,-507.0,valid_pixel
1403,6.868873539947522,35.51682287408968,8313,21551,-927.0,valid_pixel
1404,11.258635295641431,37.17880056684525,7874,21717,-506.0,valid_pixel
1405,8.213323685778299,38.48515039208294,8178,21848,-575.0,valid_pixel
1406,7.130790392080575,36.1457511821982,8286,21614,-853.0,valid_pixel
1407,9.600775318909108,41.876926099412245,8039,22187,-221.0,valid_pixel
1408,9.214550026724517,41.43697126833207,8078,22143,-280.0,valid_pixel
1409,9.315931390253294,41.44202575614155,8068,22144,-270.0,valid_pixel
1410,8.132324537430822,36.53945868167452,8186,21653,-757.0,valid_pixel
1411,7.43864252736256,36.839674095707736,8256,21683,-771.0,valid_pixel
1412,8.596527702280879,36.13681909557161,8140,21613,-772.0,valid_pixel
1413,10.86173660367418,37.61490339345757,7913,21761,-520.0,valid_pixel
1414,8.225767871741581,43.551217584948645,8177,22355,-256.0,valid_pixel
1415,8.106295185175327,43.59211246606839,8189,22359,-267.0,valid_pixel
1416,8.050580721742392,43.031250291912,8194,22303,-297.0,valid_pixel
1417,7.743367495407661,39.22918245251471,8225,21922,-553.0,valid_pixel
1418,9.814955090351368,38.60069339925056,8018,21860,-469.0,valid_pixel
1419,13.631919510911436,39.17024216972008,7636,21917,-170.0,valid_pixel
1420,12.437392964875222,38.67350038859838,7756,21867,-314.0,valid_pixel
1421,10.202269614481914,38.17809719714568,7979,21817,-498.0,valid_pixel
1422,10.167580174264602,38.14596560320105,7983,21814,-502.0,valid_pixel
1423,5.046565201869266,40.1163293994202,8495,22011,-612.0,valid_pixel
1424,11.614647743367035,39.22172818321819,7838,21922,-359.0,valid_pixel
1425,10.526979839305014,37.36265690622581,7947,21736,-566.0,valid_pixel
1426,9.916311579992708,42.49573891358626,8008,22249,-172.0,valid_pixel
1427,9.800160225213082,35.65049345284065,8019,21565,-733.0,valid_pixel
1428,6.464107626391032,37.012081087252426,8353,21701,-825.0,valid_pixel
1429,10.566350454145264,37.49071641664284,7943,21749,-555.0,valid_pixel
1430,8.532849568059472,34.80086594935247,8146,21480,-901.0,valid_pixel
1431,8.972043712065132,38.091162292317286,8102,21809,-561.0,valid_pixel
1432,11.613799067669476,37.67761013704319,7838,21767,-444.0,valid_pixel
1433,10.212729324298415,38.63280958654313,7978,21863,-449.0,valid_pixel
1434,5.652773486855567,37.377378527407686,8434,21737,-862.0,valid_pixel
1435,11.146563018124624,39.63809398907497,7885,21963,-318.0,valid_pixel
1436,11.048514322394231,39.488334428519565,7895,21948,-336.0,valid_pixel
1437,10.779354017405764,39.847356250183786,7922,21984,-304.0,valid_pixel
1438,10.765807310882096,40.04609631196504,7923,22004,-284.0,valid_pixel
1439,4.212232117616042,38.89350948145999,8578,21889,-643.0,valid_pixel
1440,7.937482056683031,35.545343144338275,8206,21554,-863.0,valid_pixel
1441,9.050674192991329,36.320753095424216,8094,21632,-732.0,valid_pixel
1442,7.705155984132409,44.48149872688342,8229,22448,-296.0,valid_pixel
1443,7.116783972296727,42.69310761343395,8288,22269,-406.0,valid_pixel
1444,8.042856755419379,39.56288388591348,8195,21956,-504.0,valid_pixel
1445,6.409828222801937,38.300612423888666,8359,21830,-732.0,valid_pixel
1446,6.354117260393513,38.34202864236487,8364,21834,-734.0,valid_pixel
1447,4.1975241127290905,37.77515689605395,8580,21777,-731.0,valid_pixel
1448,7.042115651910367,34.665417078695754,8295,21466,-996.0,valid_pixel
1449,13.63405918631954,38.43877391891448,7636,21843,-212.0,valid_pixel
1450,7.076816586521503,39.77106950671719,8292,21977,-577.0,valid_pixel
1451,3.9652012137540464,38.217078766647525,8603,21821,-678.0,valid_pixel
1452,9.36964139250075,42.12640733485959,8063,22212,-238.0,valid_pixel
1453,6.751008760565727,37.11611703350726,8324,21711,-795.0,valid_pixel
1454,6.283904805348961,37.45465420593571,8371,21745,-804.0,valid_pixel
1455,9.298925217217054,41.080496596601485,8070,22108,-292.0,valid_pixel
1456,6.9791030532149945,39.180538996032936,8302,21918,-623.0,valid_pixel
1457,6.8870884515993565,39.15218705342096,8311,21915,-633.0,valid_pixel
1458,8.292285228817068,39.25232164681047,8170,21925,-506.0,valid_pixel
1459,4.488401985893647,42.09861733463606,8551,22209,-424.0,valid_pixel
